time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
15,Weekend,Rain,1,1038,20,4,Medium
10,Weekend,Rain,1,1607,32,3,High
3,Weekend,Rain,0,420,8,2,Low
12,Weekend,Rain,0,634,12,1,Low
6,Weekend,Rain,0,1589,31,1,High
20,Weekday,Clear,0,1858,37,2,High
6,Weekday,Rain,1,2277,45,1,High
15,Weekend,Rain,1,838,16,3,Medium
0,Weekday,Rain,0,621,12,3,Low
21,Weekday,Rain,1,1487,29,1,Medium
0,Weekend,Clear,0,660,13,2,Low
19,Weekend,Rain,1,2122,42,3,High
22,Weekday,Fog,1,789,15,2,Medium
13,Weekend,Rain,0,455,9,4,Low
18,Weekend,Clear,1,2658,53,4,High
3,Weekday,Rain,0,474,9,3,Low
7,Weekday,Rain,1,2004,40,2,High
11,Weekday,Rain,1,512,10,2,Low
3,Weekday,Rain,1,797,15,4,Medium
23,Weekday,Rain,1,1091,21,4,Medium
15,Weekday,Fog,1,1065,21,4,Medium
13,Weekday,Rain,0,185,3,4,Low
19,Weekday,Clear,0,1446,28,3,Medium
21,Weekday,Rain,0,1778,35,2,High
3,Weekday,Rain,1,958,19,1,Medium
6,Weekday,Clear,1,2187,43,3,High
20,Weekday,Fog,0,1527,30,4,High
15,Weekday,Rain,1,1026,20,4,Medium
9,Weekday,Clear,0,1301,26,4,Medium
10,Weekday,Clear,0,1296,25,4,Medium
5,Weekend,Rain,1,1047,20,2,Medium
14,Weekend,Clear,0,1174,23,2,Medium
15,Weekend,Rain,0,967,19,3,Medium
19,Weekday,Clear,1,2059,41,4,High
14,Weekday,Fog,0,100,2,4,Low
14,Weekend,Clear,0,1242,24,3,Medium
3,Weekday,Fog,1,969,19,3,Medium
14,Weekend,Rain,0,707,14,4,Medium
18,Weekday,Clear,1,2179,43,1,High
21,Weekend,Clear,1,2058,41,2,High
7,Weekday,Fog,0,1308,26,2,Medium
15,Weekend,Clear,0,1003,20,4,Medium
11,Weekday,Clear,0,520,10,4,Low
11,Weekend,Clear,1,1245,24,3,Medium
9,Weekday,Fog,0,1213,24,2,Medium
14,Weekday,Clear,0,949,18,1,Medium
20,Weekday,Fog,1,1931,38,4,High
15,Weekend,Fog,0,297,5,2,Low
5,Weekend,Fog,0,610,12,3,Low
2,Weekday,Clear,0,830,16,4,Medium
16,Weekend,Rain,1,1180,23,3,Medium
18,Weekend,Clear,1,1820,36,2,High
21,Weekday,Fog,0,1117,22,1,Medium
16,Weekday,Rain,0,755,15,1,Medium
15,Weekday,Clear,1,748,14,1,Medium
2,Weekday,Fog,1,910,18,2,Medium
19,Weekend,Clear,1,2044,40,2,High
14,Weekend,Clear,1,1257,25,1,Medium
15,Weekend,Fog,0,413,8,2,Low
7,Weekend,Clear,1,2194,43,3,High
13,Weekday,Rain,0,305,6,4,Low
14,Weekend,Clear,0,949,18,2,Medium
6,Weekday,Fog,0,1114,22,3,Medium
14,Weekday,Rain,0,498,9,2,Low
5,Weekday,Fog,0,185,3,3,Low
22,Weekend,Rain,1,1180,23,3,Medium
8,Weekday,Rain,0,1737,34,2,High
15,Weekend,Clear,1,1332,26,1,Medium
7,Weekday,Rain,1,1635,32,3,High
10,Weekend,Rain,0,1563,31,2,High
16,Weekday,Rain,1,927,18,1,Medium
11,Weekend,Fog,0,470,9,3,Low
11,Weekend,Fog,1,1010,20,1,Medium
19,Weekday,Fog,0,994,19,1,Medium
15,Weekday,Clear,0,352,7,2,Low
10,Weekend,Clear,0,2233,44,3,High
8,Weekday,Fog,0,1115,22,3,Medium
8,Weekend,Clear,0,2322,46,1,High
14,Weekday,Fog,0,517,10,3,Low
13,Weekday,Rain,1,823,16,1,Medium
23,Weekday,Clear,1,916,18,1,Medium
7,Weekend,Rain,1,1959,39,2,High
23,Weekday,Fog,1,447,8,4,Low
10,Weekend,Fog,0,1214,24,1,Medium
19,Weekend,Rain,1,2062,41,3,High
9,Weekday,Clear,0,1593,31,1,High
3,Weekday,Rain,0,426,8,1,Low
11,Weekend,Fog,0,735,14,3,Medium
18,Weekend,Clear,0,1858,37,2,High
9,Weekend,Fog,0,2042,40,1,High
12,Weekday,Clear,0,400,8,3,Low
2,Weekday,Rain,1,1006,20,4,Medium
23,Weekday,Clear,1,735,14,1,Medium
19,Weekday,Rain,1,1404,28,4,Medium
2,Weekend,Clear,0,587,11,2,Low
21,Weekday,Rain,1,1396,27,2,Medium
1,Weekend,Clear,0,1146,22,4,Medium
0,Weekend,Clear,0,848,16,1,Medium
19,Weekend,Fog,1,2338,46,1,High
10,Weekend,Clear,0,1773,35,1,High
21,Weekday,Rain,1,1723,34,2,High
8,Weekday,Clear,0,1289,25,1,Medium
4,Weekend,Rain,1,1359,27,1,Medium
17,Weekend,Rain,1,1663,33,1,High
21,Weekday,Rain,1,1786,35,1,High
11,Weekday,Clear,0,364,7,4,Low
7,Weekend,Fog,0,1423,28,4,Medium
8,Weekday,Fog,1,1588,31,3,High
20,Weekend,Rain,1,2401,48,2,High
8,Weekend,Fog,1,1848,36,4,High
10,Weekday,Fog,1,2027,40,1,High
21,Weekday,Fog,1,1582,31,2,High
15,Weekday,Rain,0,284,5,1,Low
5,Weekend,Clear,0,854,17,1,Medium
7,Weekday,Clear,1,2052,41,4,High
0,Weekday,Clear,0,831,16,3,Medium
1,Weekday,Clear,0,962,19,4,Medium
14,Weekend,Clear,1,1188,23,3,Medium
22,Weekend,Clear,0,1216,24,1,Medium
6,Weekday,Clear,1,1713,34,1,High
10,Weekend,Fog,1,1766,35,1,High
18,Weekday,Fog,1,1626,32,2,High
5,Weekday,Clear,0,375,7,3,Low
6,Weekend,Clear,1,2660,53,4,High
1,Weekday,Clear,1,918,18,2,Medium
7,Weekday,Clear,1,2092,41,3,High
19,Weekday,Clear,1,2482,49,2,High
6,Weekday,Rain,1,1328,26,1,Medium
20,Weekday,Clear,0,1781,35,4,High
11,Weekend,Clear,0,804,16,3,Medium
17,Weekday,Rain,1,1633,32,1,High
10,Weekday,Clear,1,2474,49,3,High
8,Weekend,Clear,0,1934,38,3,High
4,Weekday,Rain,0,760,15,3,Medium
4,Weekend,Clear,0,1048,20,1,Medium
9,Weekday,Clear,0,1186,23,2,Medium
13,Weekday,Fog,0,187,3,4,Low
3,Weekend,Rain,0,551,11,4,Low
8,Weekend,Rain,1,2568,51,3,High
16,Weekday,Rain,1,959,19,2,Medium
13,Weekend,Clear,1,1059,21,4,Medium
19,Weekday,Rain,0,936,18,3,Medium
8,Weekday,Fog,0,1017,20,1,Medium
17,Weekend,Rain,0,1934,38,2,High
10,Weekday,Fog,1,2002,40,2,High
2,Weekday,Clear,1,689,13,4,Low
8,Weekday,Fog,0,820,16,2,Medium
13,Weekend,Fog,1,952,19,4,Medium
8,Weekend,Fog,0,1138,22,1,Medium
3,Weekend,Clear,0,586,11,3,Low
10,Weekday,Rain,0,1462,29,2,Medium
3,Weekend,Rain,1,1456,29,1,Medium
6,Weekend,Rain,0,1808,36,3,High
12,Weekday,Rain,1,753,15,2,Medium
7,Weekday,Fog,0,1590,31,2,High
2,Weekday,Rain,1,1115,22,2,Medium
0,Weekday,Rain,1,694,13,4,Low
0,Weekday,Rain,1,534,10,4,Low
19,Weekend,Clear,1,1881,37,4,High
10,Weekend,Clear,1,2719,54,3,High
19,Weekend,Fog,1,2184,43,2,High
12,Weekday,Fog,1,912,18,3,Medium
16,Weekend,Rain,1,1111,22,3,Medium
18,Weekday,Rain,1,1517,30,1,High
13,Weekday,Clear,0,722,14,4,Medium
0,Weekday,Clear,0,506,10,4,Low
12,Weekday,Rain,1,678,13,3,Low
20,Weekday,Rain,1,1784,35,3,High
6,Weekday,Clear,1,1926,38,3,High
18,Weekend,Fog,1,1880,37,2,High
18,Weekday,Fog,1,2057,41,3,High
22,Weekday,Fog,0,100,2,1,Low
18,Weekday,Rain,1,1319,26,3,Medium
18,Weekday,Clear,0,1651,33,4,High
14,Weekend,Clear,1,1570,31,4,High
6,Weekend,Fog,0,1979,39,3,High
4,Weekend,Clear,0,814,16,4,Medium
4,Weekday,Clear,0,356,7,4,Low
2,Weekday,Clear,1,1094,21,3,Medium
0,Weekend,Rain,1,1248,24,4,Medium
8,Weekday,Fog,1,1638,32,4,High
4,Weekend,Rain,1,926,18,1,Medium
23,Weekend,Clear,1,1424,28,1,Medium
1,Weekday,Fog,0,612,12,2,Low
4,Weekend,Fog,0,479,9,4,Low
19,Weekday,Clear,0,1931,38,2,High
14,Weekday,Fog,0,500,10,1,Low
23,Weekend,Rain,0,946,18,3,Medium
15,Weekday,Fog,1,791,15,2,Medium
0,Weekend,Rain,1,857,17,1,Medium
7,Weekday,Fog,1,1431,28,3,Medium
7,Weekday,Clear,0,1584,31,1,High
22,Weekday,Fog,0,540,10,1,Low
16,Weekend,Clear,0,839,16,2,Medium
13,Weekday,Clear,1,779,15,1,Medium
3,Weekend,Rain,1,880,17,2,Medium
23,Weekday,Rain,0,769,15,4,Medium
9,Weekday,Rain,0,1254,25,2,Medium
10,Weekend,Clear,0,2220,44,4,High
17,Weekend,Fog,1,2458,49,3,High
12,Weekend,Clear,0,715,14,1,Medium
1,Weekend,Fog,1,1253,25,1,Medium
2,Weekday,Fog,1,886,17,3,Medium
14,Weekday,Clear,1,1133,22,1,Medium
12,Weekend,Rain,1,1157,23,2,Medium
4,Weekend,Clear,0,596,11,2,Low
16,Weekday,Fog,0,512,10,2,Low
18,Weekday,Rain,1,1908,38,1,High
5,Weekend,Clear,0,1074,21,4,Medium
20,Weekend,Fog,1,2381,47,2,High
4,Weekday,Fog,1,872,17,3,Medium
6,Weekend,Clear,1,2526,50,3,High
1,Weekday,Rain,0,203,4,4,Low
12,Weekday,Clear,0,577,11,4,Low
14,Weekday,Rain,1,827,16,4,Medium
14,Weekend,Fog,1,872,17,2,Medium
3,Weekend,Rain,0,757,15,1,Medium
16,Weekend,Fog,1,1091,21,1,Medium
14,Weekday,Clear,0,340,6,1,Low
15,Weekday,Clear,1,851,17,2,Medium
5,Weekend,Clear,1,1246,24,3,Medium
1,Weekday,Clear,1,902,18,4,Medium
8,Weekday,Rain,0,1834,36,2,High
4,Weekday,Fog,0,314,6,1,Low
6,Weekday,Clear,1,1820,36,3,High
8,Weekday,Fog,1,1941,38,4,High
14,Weekend,Rain,1,1410,28,1,Medium
2,Weekday,Fog,0,311,6,1,Low
15,Weekend,Rain,1,1325,26,2,Medium
2,Weekday,Clear,1,1242,24,2,Medium
10,Weekend,Fog,0,1283,25,2,Medium
13,Weekday,Clear,0,298,5,3,Low
17,Weekday,Rain,1,1896,37,2,High
23,Weekend,Fog,1,1255,25,4,Medium
20,Weekday,Fog,0,993,19,3,Medium
23,Weekend,Fog,1,1190,23,2,Medium
14,Weekend,Rain,1,1211,24,1,Medium
8,Weekday,Rain,1,2260,45,2,High
23,Weekend,Rain,0,504,10,2,Low
0,Weekend,Rain,0,604,12,4,Low
16,Weekday,Rain,0,377,7,1,Low
6,Weekend,Rain,1,1677,33,1,High
18,Weekday,Clear,0,1177,23,4,Medium
9,Weekend,Clear,0,2171,43,4,High
19,Weekday,Fog,1,1319,26,1,Medium
9,Weekday,Rain,0,1122,22,4,Medium
9,Weekday,Fog,1,1701,34,4,High
12,Weekday,Clear,0,286,5,3,Low
10,Weekday,Fog,1,1593,31,1,High
17,Weekday,Clear,1,1578,31,2,High
3,Weekend,Clear,1,1547,30,4,High
4,Weekend,Fog,0,632,12,3,Low
12,Weekday,Clear,1,1226,24,3,Medium
13,Weekday,Clear,0,495,9,2,Low
16,Weekday,Clear,0,972,19,1,Medium
20,Weekday,Rain,0,1211,24,3,Medium
5,Weekend,Clear,0,1054,21,2,Medium
23,Weekday,Clear,0,887,17,3,Medium
1,Weekend,Fog,1,882,17,3,Medium
3,Weekday,Clear,0,423,8,1,Low
20,Weekday,Clear,1,1521,30,1,High
5,Weekend,Clear,0,775,15,3,Medium
17,Weekend,Fog,1,1748,34,1,High
1,Weekend,Clear,1,1634,32,3,High
13,Weekend,Fog,0,679,13,2,Low
13,Weekend,Clear,1,1160,23,2,Medium
18,Weekend,Fog,1,1804,36,2,High
7,Weekend,Fog,1,1618,32,2,High
5,Weekday,Clear,1,1037,20,4,Medium
19,Weekday,Fog,1,1661,33,3,High
2,Weekday,Clear,0,513,10,3,Low
14,Weekday,Rain,0,775,15,4,Medium
8,Weekend,Clear,0,1845,36,2,High
9,Weekday,Clear,0,2026,40,2,High
1,Weekend,Fog,1,1077,21,3,Medium
14,Weekend,Rain,1,1349,26,3,Medium
9,Weekend,Fog,1,1993,39,3,High
14,Weekend,Rain,1,1185,23,4,Medium
5,Weekday,Rain,1,1132,22,1,Medium
22,Weekend,Fog,0,706,14,2,Medium
4,Weekday,Fog,1,475,9,3,Low
16,Weekday,Fog,1,924,18,4,Medium
2,Weekday,Fog,0,100,2,2,Low
7,Weekday,Rain,1,1547,30,3,High
19,Weekend,Rain,1,2453,49,3,High
20,Weekend,Fog,0,1936,38,4,High
23,Weekend,Fog,0,795,15,3,Medium
22,Weekend,Rain,1,974,19,4,Medium
6,Weekend,Rain,0,1197,23,4,Medium
13,Weekday,Fog,0,231,4,4,Low
9,Weekday,Rain,1,1803,36,1,High
1,Weekend,Fog,0,587,11,3,Low
2,Weekday,Rain,0,210,4,2,Low
22,Weekend,Clear,1,1657,33,4,High
15,Weekend,Clear,1,1384,27,3,Medium
22,Weekday,Fog,0,517,10,1,Low
10,Weekend,Rain,0,1694,33,2,High
23,Weekend,Fog,0,432,8,4,Low
6,Weekend,Clear,1,2444,48,4,High
10,Weekday,Clear,1,2358,47,1,High
7,Weekend,Rain,1,2035,40,3,High
19,Weekend,Rain,1,2554,51,1,High
2,Weekend,Fog,1,960,19,3,Medium
8,Weekend,Clear,0,1400,28,1,Medium
23,Weekend,Rain,1,858,17,4,Medium
23,Weekend,Rain,0,1013,20,3,Medium
12,Weekday,Rain,1,499,9,1,Low
16,Weekday,Clear,0,980,19,1,Medium
15,Weekday,Clear,1,1281,25,4,Medium
14,Weekday,Clear,0,657,13,2,Low
17,Weekend,Clear,0,2194,43,4,High
23,Weekend,Rain,0,720,14,2,Medium
0,Weekend,Clear,1,1180,23,3,Medium
22,Weekday,Fog,0,524,10,1,Low
12,Weekday,Fog,1,805,16,3,Medium
2,Weekend,Rain,0,902,18,1,Medium
9,Weekday,Clear,0,1963,39,3,High
3,Weekend,Fog,0,929,18,4,Medium
2,Weekday,Rain,1,643,12,3,Low
4,Weekend,Clear,1,1287,25,3,Medium
18,Weekend,Rain,1,2140,42,1,High
6,Weekday,Clear,0,1617,32,4,High
3,Weekend,Clear,1,1348,26,3,Medium
13,Weekday,Fog,0,559,11,1,Low
0,Weekend,Clear,1,1497,29,1,Medium
1,Weekend,Fog,0,719,14,4,Medium
8,Weekend,Rain,0,2061,41,2,High
23,Weekday,Rain,0,673,13,3,Low
16,Weekday,Clear,1,1306,26,3,Medium
22,Weekday,Fog,0,100,2,3,Low
17,Weekend,Fog,1,2430,48,4,High
12,Weekday,Fog,0,100,2,4,Low
21,Weekday,Clear,1,2058,41,1,High
23,Weekday,Clear,0,607,12,2,Low
17,Weekday,Fog,0,1345,26,3,Medium
15,Weekend,Rain,0,1045,20,1,Medium
21,Weekend,Rain,0,1756,35,1,High
10,Weekend,Rain,0,1309,26,4,Medium
6,Weekday,Fog,0,856,17,3,Medium
3,Weekend,Fog,1,1342,26,1,Medium
1,Weekend,Fog,0,440,8,3,Low
16,Weekend,Clear,0,1070,21,1,Medium
10,Weekday,Fog,0,1123,22,1,Medium
20,Weekday,Fog,0,1124,22,3,Medium
17,Weekday,Fog,1,1818,36,4,High
21,Weekday,Clear,1,2014,40,1,High
10,Weekend,Fog,0,1816,36,2,High
23,Weekend,Fog,1,1276,25,3,Medium
3,Weekday,Fog,0,103,2,3,Low
14,Weekday,Rain,1,612,12,4,Low
9,Weekend,Clear,1,1819,36,2,High
15,Weekend,Clear,0,747,14,4,Medium
19,Weekend,Rain,1,2143,42,1,High
5,Weekend,Fog,0,577,11,4,Low
7,Weekday,Rain,0,893,17,4,Medium
4,Weekend,Clear,1,1031,20,2,Medium
22,Weekend,Fog,1,1020,20,2,Medium
10,Weekend,Fog,0,1803,36,4,High
14,Weekday,Fog,1,579,11,2,Low
22,Weekend,Rain,1,1396,27,4,Medium
12,Weekend,Rain,0,592,11,3,Low
10,Weekend,Fog,1,1851,37,2,High
19,Weekend,Clear,0,1952,39,2,High
3,Weekday,Fog,0,476,9,2,Low
11,Weekday,Rain,1,591,11,1,Low
11,Weekday,Fog,0,490,9,1,Low
11,Weekend,Fog,0,292,5,4,Low
6,Weekend,Rain,1,2414,48,1,High
7,Weekday,Clear,1,1949,38,4,High
4,Weekend,Fog,1,1277,25,3,Medium
19,Weekend,Fog,1,2103,42,4,High
19,Weekday,Clear,0,1691,33,3,High
23,Weekend,Rain,0,1036,20,4,Medium
16,Weekend,Rain,1,1216,24,2,Medium
10,Weekday,Fog,0,1565,31,1,High
19,Weekday,Rain,0,1569,31,2,High
8,Weekend,Rain,0,1580,31,1,High
11,Weekend,Clear,0,1198,23,4,Medium
2,Weekday,Rain,1,1067,21,4,Medium
15,Weekday,Clear,1,1108,22,3,Medium
8,Weekend,Rain,1,2385,47,4,High
11,Weekend,Clear,1,1338,26,1,Medium
9,Weekday,Rain,1,1367,27,2,Medium
22,Weekday,Clear,0,437,8,2,Low
6,Weekday,Clear,0,1634,32,1,High
20,Weekend,Rain,1,1780,35,1,High
3,Weekend,Fog,0,422,8,2,Low
6,Weekend,Fog,1,1943,38,3,High
20,Weekend,Clear,1,2267,45,4,High
6,Weekend,Clear,0,1989,39,4,High
19,Weekend,Clear,0,2079,41,4,High
12,Weekend,Clear,1,1392,27,4,Medium
3,Weekend,Rain,0,696,13,3,Low
16,Weekend,Rain,1,1071,21,1,Medium
17,Weekday,Rain,0,1556,31,2,High
12,Weekend,Rain,0,921,18,4,Medium
12,Weekend,Fog,1,885,17,2,Medium
7,Weekend,Fog,0,1462,29,4,Medium
19,Weekend,Clear,0,1575,31,1,High
13,Weekday,Clear,1,1115,22,3,Medium
12,Weekend,Rain,1,1464,29,4,Medium
10,Weekend,Clear,0,1596,31,3,High
22,Weekend,Fog,0,801,16,3,Medium
18,Weekday,Clear,0,2047,40,4,High
5,Weekday,Clear,0,974,19,3,Medium
11,Weekend,Fog,0,914,18,1,Medium
19,Weekday,Clear,0,1795,35,4,High
8,Weekday,Fog,0,1432,28,1,Medium
8,Weekday,Rain,0,1474,29,3,Medium
2,Weekday,Clear,1,1126,22,1,Medium
11,Weekday,Clear,0,943,18,1,Medium
5,Weekend,Fog,0,840,16,2,Medium
11,Weekend,Fog,0,875,17,1,Medium
21,Weekday,Fog,0,1588,31,1,High
19,Weekday,Fog,1,1744,34,2,High
0,Weekend,Clear,1,1552,31,4,High
12,Weekday,Fog,1,818,16,1,Medium
13,Weekday,Fog,0,364,7,2,Low
12,Weekday,Rain,0,688,13,4,Low
11,Weekend,Rain,0,664,13,1,Low
20,Weekend,Rain,1,2517,50,4,High
17,Weekend,Rain,1,2133,42,1,High
2,Weekend,Fog,1,734,14,2,Medium
10,Weekday,Rain,0,1606,32,3,High
18,Weekday,Clear,0,1498,29,2,Medium
2,Weekend,Fog,0,646,12,2,Low
6,Weekday,Clear,0,1783,35,2,High
22,Weekend,Rain,0,481,9,1,Low
17,Weekend,Fog,1,2072,41,3,High
5,Weekend,Fog,1,1044,20,3,Medium
1,Weekend,Fog,0,782,15,4,Medium
14,Weekday,Fog,0,564,11,4,Low
12,Weekday,Clear,0,744,14,2,Medium
13,Weekday,Clear,0,777,15,3,Medium
11,Weekend,Fog,1,786,15,1,Medium
10,Weekend,Clear,1,2633,52,4,High
17,Weekday,Clear,1,2479,49,3,High
19,Weekend,Rain,0,1933,38,3,High
21,Weekday,Clear,0,1427,28,3,Medium
13,Weekday,Rain,1,930,18,4,Medium
13,Weekday,Clear,0,780,15,4,Medium
5,Weekday,Rain,0,427,8,3,Low
14,Weekend,Rain,0,883,17,2,Medium
3,Weekend,Rain,1,1211,24,3,Medium
6,Weekend,Rain,1,2407,48,4,High
1,Weekday,Fog,0,503,10,1,Low
21,Weekend,Clear,1,1970,39,1,High
15,Weekday,Clear,1,1197,23,3,Medium
11,Weekend,Fog,0,396,7,4,Low
0,Weekend,Clear,1,1249,24,4,Medium
5,Weekend,Clear,1,1475,29,4,Medium
20,Weekday,Rain,0,987,19,3,Medium
8,Weekday,Rain,0,1508,30,2,High
22,Weekday,Fog,1,818,16,3,Medium
17,Weekend,Fog,0,1169,23,1,Medium
3,Weekday,Rain,1,723,14,1,Medium
6,Weekend,Fog,0,1851,37,2,High
12,Weekday,Rain,0,550,11,3,Low
20,Weekday,Clear,0,1211,24,3,Medium
11,Weekday,Fog,1,431,8,1,Low
3,Weekday,Clear,1,992,19,3,Medium
17,Weekday,Rain,1,2144,42,1,High
1,Weekend,Rain,0,389,7,1,Low
0,Weekday,Rain,1,674,13,4,Low
9,Weekday,Clear,0,1125,22,4,Medium
21,Weekday,Rain,0,1536,30,4,High
14,Weekend,Clear,0,1031,20,2,Medium
19,Weekend,Rain,0,1571,31,2,High
18,Weekday,Fog,0,1363,27,4,Medium
6,Weekend,Fog,1,2228,44,3,High
10,Weekend,Clear,1,1814,36,4,High
12,Weekday,Rain,1,574,11,4,Low
19,Weekend,Rain,0,1899,37,2,High
8,Weekday,Rain,0,1064,21,4,Medium
6,Weekend,Clear,1,2492,49,4,High
5,Weekend,Rain,1,844,16,1,Medium
17,Weekday,Rain,1,2112,42,2,High
16,Weekday,Rain,1,1029,20,2,Medium
19,Weekend,Rain,1,1800,36,3,High
9,Weekday,Fog,0,1131,22,1,Medium
1,Weekend,Fog,1,1183,23,2,Medium
8,Weekend,Clear,1,1890,37,3,High
23,Weekend,Fog,0,306,6,3,Low
11,Weekend,Clear,0,1256,25,4,Medium
8,Weekend,Clear,0,2323,46,2,High
20,Weekday,Rain,1,1877,37,3,High
20,Weekday,Rain,0,1706,34,2,High
3,Weekday,Rain,0,214,4,1,Low
12,Weekday,Fog,1,499,9,3,Low
0,Weekend,Rain,1,1337,26,1,Medium
8,Weekend,Clear,0,2089,41,4,High
16,Weekday,Fog,1,866,17,4,Medium
2,Weekend,Rain,1,1352,27,2,Medium
13,Weekend,Clear,1,1240,24,1,Medium
10,Weekend,Rain,1,2054,41,3,High
13,Weekday,Clear,1,1152,23,3,Medium
12,Weekday,Fog,0,508,10,3,Low
0,Weekday,Clear,1,1033,20,1,Medium
4,Weekend,Clear,1,1612,32,2,High
6,Weekend,Rain,0,1282,25,3,Medium
10,Weekday,Fog,1,1591,31,3,High
17,Weekend,Clear,1,2398,47,1,High
10,Weekend,Clear,0,2262,45,2,High
1,Weekday,Rain,0,439,8,2,Low
23,Weekend,Fog,1,1008,20,2,Medium
4,Weekend,Fog,0,923,18,2,Medium
4,Weekday,Rain,1,917,18,3,Medium
0,Weekend,Clear,0,1061,21,3,Medium
0,Weekend,Fog,0,947,18,3,Medium
16,Weekend,Rain,0,1033,20,3,Medium
11,Weekend,Fog,1,1137,22,4,Medium
20,Weekend,Clear,1,1849,36,3,High
4,Weekend,Fog,1,1335,26,2,Medium
1,Weekday,Fog,1,685,13,3,Low
12,Weekday,Fog,1,638,12,4,Low
10,Weekday,Clear,0,1137,22,1,Medium
0,Weekday,Rain,1,697,13,1,Low
11,Weekend,Rain,1,799,15,3,Medium
2,Weekday,Clear,0,799,15,1,Medium
4,Weekend,Fog,0,629,12,2,Low
7,Weekday,Rain,0,1431,28,2,Medium
22,Weekend,Clear,1,1053,21,4,Medium
9,Weekday,Clear,0,1638,32,1,High
14,Weekend,Fog,0,970,19,2,Medium
16,Weekend,Clear,0,877,17,3,Medium
13,Weekday,Rain,1,1138,22,4,Medium
4,Weekday,Clear,0,860,17,1,Medium
12,Weekend,Clear,0,1159,23,3,Medium
19,Weekday,Fog,0,1430,28,4,Medium
9,Weekday,Clear,0,1649,32,1,High
15,Weekend,Fog,0,384,7,4,Low
3,Weekend,Rain,0,525,10,1,Low
16,Weekday,Fog,0,100,2,4,Low
19,Weekday,Clear,0,1137,22,1,Medium
15,Weekend,Rain,1,874,17,4,Medium
21,Weekday,Rain,0,1086,21,2,Medium
13,Weekday,Rain,0,593,11,2,Low
23,Weekend,Rain,0,440,8,3,Low
5,Weekday,Rain,0,256,5,4,Low
21,Weekend,Clear,0,1689,33,3,High
0,Weekend,Clear,0,652,13,4,Low
23,Weekend,Rain,1,1453,29,1,Medium
11,Weekend,Rain,1,1257,25,4,Medium
8,Weekday,Fog,0,1174,23,1,Medium
5,Weekday,Clear,1,918,18,1,Medium
2,Weekend,Fog,0,337,6,2,Low
10,Weekend,Fog,1,2017,40,1,High
21,Weekday,Clear,0,1426,28,3,Medium
4,Weekday,Rain,1,652,13,1,Low
0,Weekday,Fog,0,100,2,4,Low
18,Weekday,Fog,0,1466,29,2,Medium
1,Weekday,Fog,1,1001,20,4,Medium
16,Weekday,Fog,0,490,9,4,Low
5,Weekend,Clear,1,1567,31,2,High
2,Weekday,Clear,0,954,19,1,Medium
10,Weekday,Fog,0,951,19,1,Medium
6,Weekday,Clear,0,1778,35,4,High
6,Weekday,Rain,1,1612,32,2,High
20,Weekday,Rain,1,1568,31,1,High
