time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
23,Weekend,Rain,0,703,14,2,Medium
16,Weekday,Fog,0,410,8,4,Low
19,Weekend,Rain,0,1376,27,2,Medium
19,Weekend,Clear,1,1777,35,4,High
20,Weekend,Clear,0,1743,34,2,High
2,Weekend,Fog,1,1145,22,4,Medium
10,Weekday,Rain,1,1964,39,1,High
16,Weekday,Clear,1,876,17,2,Medium
23,Weekend,Clear,1,1100,22,2,Medium
19,Weekday,Clear,1,2388,47,3,High
13,Weekday,Rain,0,452,9,1,Low
8,Weekday,Fog,1,1155,23,3,Medium
3,Weekday,Clear,0,654,13,4,Low
2,Weekend,Rain,0,884,17,4,Medium
2,Weekend,Fog,1,1191,23,4,Medium
0,Weekend,Clear,0,688,13,1,Low
12,Weekend,Rain,0,536,10,1,Low
1,Weekend,Rain,1,1102,22,4,Medium
8,Weekday,Clear,0,1708,34,3,High
0,Weekend,Rain,1,1069,21,2,Medium
15,Weekend,Rain,1,1237,24,1,Medium
23,Weekday,Clear,1,844,16,3,Medium
13,Weekday,Clear,1,841,16,3,Medium
1,Weekend,Clear,0,938,18,1,Medium
22,Weekday,Fog,0,586,11,2,Low
20,Weekday,Fog,0,775,15,2,Medium
14,Weekday,Rain,1,876,17,4,Medium
0,Weekday,Fog,0,309,6,1,Low
14,Weekday,Fog,1,445,8,2,Low
12,Weekend,Rain,1,1291,25,1,Medium
15,Weekday,Fog,1,432,8,4,Low
11,Weekday,Fog,0,363,7,4,Low
18,Weekend,Fog,0,1916,38,2,High
7,Weekday,Fog,1,1371,27,4,Medium
8,Weekend,Fog,0,1255,25,1,Medium
22,Weekday,Clear,1,923,18,2,Medium
6,Weekday,Fog,0,1404,28,2,Medium
6,Weekend,Rain,0,1175,23,2,Medium
19,Weekend,Rain,1,1918,38,1,High
5,Weekday,Clear,0,251,5,1,Low
16,Weekend,Rain,0,929,18,1,Medium
11,Weekday,Clear,0,327,6,4,Low
8,Weekday,Rain,1,1665,33,1,High
8,Weekday,Clear,0,2000,40,1,High
7,Weekday,Fog,0,1224,24,3,Medium
15,Weekend,Fog,0,543,10,2,Low
23,Weekday,Fog,1,749,14,2,Medium
11,Weekday,Rain,1,873,17,4,Medium
8,Weekday,Fog,1,1169,23,4,Medium
19,Weekend,Rain,0,2000,40,3,High
21,Weekday,Clear,0,1479,29,3,Medium
7,Weekend,Fog,0,1909,38,3,High
16,Weekend,Clear,1,1349,26,3,Medium
23,Weekday,Rain,0,697,13,4,Low
1,Weekend,Clear,0,920,18,4,Medium
16,Weekend,Rain,1,1319,26,2,Medium
0,Weekday,Rain,1,885,17,2,Medium
1,Weekday,Clear,1,730,14,1,Medium
12,Weekend,Rain,1,1297,25,3,Medium
19,Weekend,Fog,1,1770,35,3,High
20,Weekend,Rain,1,2198,43,2,High
14,Weekday,Rain,0,194,3,1,Low
7,Weekday,Clear,0,1577,31,4,High
9,Weekday,Rain,0,1586,31,3,High
13,Weekday,Fog,0,617,12,1,Low
17,Weekday,Fog,0,1169,23,2,Medium
21,Weekend,Rain,1,1731,34,1,High
3,Weekday,Fog,0,100,2,4,Low
3,Weekend,Rain,1,1230,24,1,Medium
15,Weekday,Clear,1,891,17,3,Medium
22,Weekend,Clear,1,1132,22,2,Medium
22,Weekend,Clear,1,1190,23,1,Medium
6,Weekend,Rain,1,1645,32,1,High
8,Weekday,Rain,0,1050,21,2,Medium
21,Weekday,Fog,0,1272,25,3,Medium
8,Weekend,Rain,0,1929,38,1,High
20,Weekend,Clear,0,1787,35,2,High
23,Weekend,Fog,0,553,11,3,Low
6,Weekend,Clear,0,2291,45,3,High
20,Weekday,Clear,1,1605,32,1,High
18,Weekend,Rain,1,2206,44,4,High
2,Weekday,Rain,0,232,4,3,Low
2,Weekend,Clear,0,1017,20,1,Medium
0,Weekday,Fog,1,883,17,4,Medium
20,Weekday,Rain,0,1782,35,2,High
3,Weekend,Rain,1,770,15,4,Medium
6,Weekend,Clear,0,2071,41,4,High
0,Weekend,Rain,1,784,15,4,Medium
20,Weekday,Fog,0,946,18,2,Medium
23,Weekend,Rain,0,352,7,4,Low
17,Weekend,Rain,1,1944,38,1,High
6,Weekday,Fog,1,1542,30,1,High
18,Weekend,Clear,1,1753,35,3,High
16,Weekend,Rain,1,1183,23,3,Medium
1,Weekday,Fog,1,582,11,1,Low
21,Weekday,Rain,0,854,17,2,Medium
18,Weekend,Fog,0,1137,22,2,Medium
7,Weekday,Clear,0,1047,20,3,Medium
12,Weekday,Rain,1,1116,22,3,Medium
7,Weekend,Clear,0,2149,42,4,High
10,Weekend,Fog,0,1546,30,1,High
2,Weekday,Rain,0,727,14,1,Medium
22,Weekday,Clear,0,855,17,1,Medium
18,Weekday,Rain,1,2098,41,1,High
15,Weekday,Fog,1,739,14,3,Medium
9,Weekend,Fog,1,2019,40,2,High
18,Weekday,Clear,0,1245,24,1,Medium
10,Weekend,Rain,1,2033,40,1,High
8,Weekend,Rain,1,1952,39,2,High
7,Weekend,Fog,0,1461,29,1,Medium
6,Weekday,Rain,1,1939,38,1,High
15,Weekday,Fog,0,102,2,4,Low
19,Weekend,Clear,0,1753,35,2,High
23,Weekday,Clear,0,414,8,1,Low
2,Weekday,Rain,1,989,19,4,Medium
1,Weekend,Fog,1,875,17,1,Medium
6,Weekend,Clear,0,2192,43,1,High
12,Weekday,Rain,1,721,14,4,Medium
12,Weekend,Fog,0,695,13,4,Low
18,Weekend,Clear,1,2158,43,2,High
4,Weekday,Fog,1,446,8,4,Low
2,Weekday,Fog,1,370,7,3,Low
21,Weekday,Clear,1,1904,38,1,High
5,Weekday,Clear,1,704,14,2,Medium
0,Weekend,Fog,0,579,11,2,Low
1,Weekday,Clear,0,506,10,4,Low
0,Weekday,Rain,1,493,9,3,Low
16,Weekday,Fog,1,858,17,2,Medium
23,Weekday,Clear,1,1319,26,3,Medium
19,Weekend,Clear,0,1585,31,3,High
0,Weekday,Fog,0,216,4,3,Low
4,Weekend,Fog,0,756,15,2,Medium
21,Weekday,Rain,1,1430,28,3,Medium
14,Weekend,Clear,1,1379,27,1,Medium
7,Weekday,Rain,0,1375,27,4,Medium
16,Weekend,Clear,0,1038,20,1,Medium
6,Weekday,Clear,0,1615,32,3,High
8,Weekday,Clear,1,2011,40,4,High
12,Weekday,Clear,1,1004,20,4,Medium
6,Weekday,Clear,0,1219,24,1,Medium
15,Weekend,Fog,0,405,8,4,Low
3,Weekday,Fog,0,471,9,2,Low
18,Weekend,Rain,1,2298,45,2,High
15,Weekday,Rain,1,997,19,3,Medium
0,Weekend,Fog,0,445,8,2,Low
2,Weekday,Fog,1,454,9,2,Low
2,Weekend,Fog,0,745,14,2,Medium
12,Weekday,Rain,0,100,2,1,Low
18,Weekend,Clear,0,1459,29,4,Medium
1,Weekend,Clear,1,1307,26,4,Medium
16,Weekend,Clear,0,1107,22,4,Medium
8,Weekend,Clear,0,1486,29,3,Medium
20,Weekday,Fog,1,1709,34,2,High
20,Weekend,Fog,0,1908,38,1,High
14,Weekday,Fog,0,487,9,4,Low
17,Weekend,Clear,1,1748,34,1,High
6,Weekend,Clear,0,1980,39,2,High
11,Weekday,Rain,1,970,19,1,Medium
14,Weekend,Clear,1,1159,23,1,Medium
13,Weekend,Clear,1,1526,30,1,High
14,Weekend,Fog,1,1111,22,2,Medium
11,Weekend,Fog,0,295,5,1,Low
9,Weekend,Fog,0,1201,24,4,Medium
23,Weekday,Clear,0,675,13,2,Low
2,Weekend,Fog,1,1329,26,4,Medium
18,Weekend,Clear,0,1689,33,1,High
17,Weekday,Clear,1,1669,33,3,High
8,Weekday,Rain,0,1382,27,2,Medium
12,Weekend,Fog,0,696,13,3,Low
22,Weekday,Fog,1,418,8,1,Low
3,Weekday,Fog,0,100,2,1,Low
18,Weekday,Clear,0,1782,35,1,High
13,Weekday,Fog,1,1028,20,3,Medium
20,Weekday,Rain,0,1218,24,2,Medium
10,Weekend,Fog,1,1792,35,2,High
8,Weekend,Fog,0,1663,33,2,High
11,Weekday,Clear,1,1010,20,3,Medium
16,Weekend,Fog,0,422,8,4,Low
20,Weekend,Rain,0,1820,36,4,High
17,Weekend,Rain,0,1537,30,3,High
10,Weekday,Rain,1,1461,29,3,Medium
5,Weekend,Rain,0,703,14,3,Medium
0,Weekend,Clear,1,1093,21,3,Medium
2,Weekday,Fog,1,843,16,4,Medium
17,Weekend,Rain,0,1968,39,2,High
6,Weekend,Rain,1,2153,43,4,High
16,Weekday,Clear,1,1082,21,3,Medium
4,Weekend,Rain,0,963,19,2,Medium
10,Weekday,Fog,1,1595,31,3,High
9,Weekend,Rain,1,1843,36,2,High
23,Weekend,Rain,1,758,15,1,Medium
17,Weekday,Clear,1,2272,45,4,High
5,Weekday,Clear,0,339,6,3,Low
2,Weekday,Fog,0,348,6,3,Low
3,Weekend,Fog,0,371,7,2,Low
0,Weekday,Fog,0,297,5,4,Low
13,Weekday,Fog,1,701,14,4,Medium
12,Weekday,Fog,0,513,10,2,Low
9,Weekday,Rain,1,1750,35,1,High
23,Weekend,Rain,1,1084,21,4,Medium
10,Weekend,Rain,1,2345,46,4,High
8,Weekend,Clear,1,2148,42,4,High
13,Weekday,Clear,0,631,12,4,Low
10,Weekday,Rain,1,1361,27,4,Medium
9,Weekend,Fog,1,1457,29,1,Medium
15,Weekday,Clear,1,691,13,4,Low
1,Weekend,Clear,0,1063,21,4,Medium
14,Weekend,Rain,0,830,16,2,Medium
19,Weekend,Clear,0,1729,34,1,High
11,Weekend,Rain,1,1351,27,1,Medium
20,Weekend,Rain,0,2017,40,3,High
4,Weekend,Rain,1,901,18,2,Medium
23,Weekday,Fog,1,568,11,3,Low
19,Weekday,Fog,1,1520,30,4,High
12,Weekend,Rain,0,465,9,2,Low
12,Weekend,Fog,0,484,9,3,Low
1,Weekday,Fog,0,351,7,4,Low
20,Weekday,Fog,1,1625,32,4,High
17,Weekend,Fog,0,1499,29,2,Medium
21,Weekend,Fog,0,1547,30,3,High
18,Weekday,Rain,1,1757,35,4,High
7,Weekend,Fog,1,2265,45,3,High
15,Weekend,Clear,1,1153,23,1,Medium
5,Weekday,Clear,0,825,16,4,Medium
11,Weekend,Clear,0,790,15,3,Medium
10,Weekend,Rain,0,1765,35,3,High
8,Weekday,Clear,1,1474,29,1,Medium
12,Weekday,Rain,1,919,18,4,Medium
9,Weekend,Clear,0,1953,39,1,High
1,Weekday,Rain,0,101,2,3,Low
22,Weekday,Rain,1,674,13,1,Low
2,Weekend,Rain,0,946,18,4,Medium
8,Weekend,Fog,1,2198,43,4,High
12,Weekday,Clear,0,253,5,3,Low
18,Weekend,Fog,1,2196,43,2,High
0,Weekend,Clear,1,1287,25,4,Medium
1,Weekend,Fog,1,1257,25,1,Medium
15,Weekend,Fog,1,1286,25,4,Medium
0,Weekday,Clear,1,904,18,2,Medium
5,Weekend,Fog,1,1328,26,1,Medium
14,Weekend,Fog,0,644,12,4,Low
0,Weekday,Clear,0,873,17,3,Medium
13,Weekend,Fog,0,615,12,3,Low
7,Weekend,Clear,0,1529,30,4,High
8,Weekend,Rain,1,2418,48,3,High
3,Weekday,Rain,1,475,9,4,Low
22,Weekend,Fog,0,723,14,1,Medium
20,Weekday,Clear,1,1775,35,3,High
19,Weekday,Clear,1,2305,46,1,High
8,Weekday,Clear,0,1230,24,1,Medium
6,Weekday,Rain,0,1359,27,3,Medium
0,Weekday,Fog,1,436,8,4,Low
4,Weekday,Fog,1,643,12,2,Low
21,Weekday,Rain,1,2178,43,1,High
5,Weekend,Fog,1,776,15,3,Medium
20,Weekday,Clear,0,1540,30,3,High
5,Weekday,Clear,1,939,18,2,Medium
14,Weekend,Rain,0,905,18,4,Medium
17,Weekday,Fog,0,1618,32,2,High
20,Weekday,Rain,0,1050,21,1,Medium
7,Weekday,Fog,0,1463,29,3,Medium
15,Weekday,Rain,0,560,11,1,Low
7,Weekend,Fog,1,1479,29,2,Medium
15,Weekend,Fog,0,925,18,1,Medium
13,Weekday,Fog,0,193,3,1,Low
9,Weekend,Fog,0,1502,30,2,High
17,Weekday,Fog,0,1600,32,2,High
14,Weekday,Rain,0,166,3,3,Low
5,Weekday,Rain,1,569,11,2,Low
22,Weekend,Rain,1,1110,22,2,Medium
10,Weekday,Rain,0,1452,29,4,Medium
5,Weekday,Clear,1,1104,22,4,Medium
8,Weekend,Rain,0,1272,25,1,Medium
8,Weekend,Fog,0,1150,23,4,Medium
4,Weekend,Rain,0,501,10,2,Low
3,Weekend,Fog,1,1194,23,3,Medium
10,Weekend,Rain,0,1767,35,2,High
9,Weekday,Fog,0,1296,25,1,Medium
16,Weekday,Clear,0,666,13,3,Low
12,Weekday,Rain,1,1012,20,4,Medium
5,Weekday,Fog,0,170,3,4,Low
2,Weekend,Rain,0,734,14,4,Medium
11,Weekday,Rain,0,301,6,1,Low
18,Weekend,Rain,1,1801,36,1,High
5,Weekend,Clear,0,939,18,2,Medium
14,Weekend,Rain,0,644,12,3,Low
7,Weekend,Fog,1,2030,40,3,High
3,Weekend,Rain,0,775,15,3,Medium
14,Weekend,Fog,1,778,15,1,Medium
0,Weekend,Rain,1,1109,22,3,Medium
22,Weekend,Rain,1,1245,24,2,Medium
1,Weekend,Rain,0,1010,20,4,Medium
20,Weekday,Clear,0,1904,38,3,High
22,Weekday,Clear,0,688,13,2,Low
0,Weekday,Rain,1,1034,20,1,Medium
8,Weekend,Clear,0,2145,42,1,High
19,Weekday,Clear,0,1128,22,1,Medium
7,Weekday,Fog,0,1505,30,1,High
5,Weekday,Rain,0,118,2,1,Low
5,Weekend,Fog,0,410,8,3,Low
19,Weekday,Fog,0,1065,21,3,Medium
1,Weekday,Rain,0,711,14,4,Medium
23,Weekend,Fog,0,551,11,3,Low
23,Weekday,Clear,0,685,13,1,Low
11,Weekday,Clear,0,653,13,1,Low
7,Weekday,Fog,1,1625,32,3,High
0,Weekday,Rain,1,655,13,1,Low
0,Weekend,Fog,1,1286,25,3,Medium
12,Weekday,Clear,0,317,6,2,Low
23,Weekday,Fog,1,622,12,3,Low
3,Weekend,Fog,1,929,18,4,Medium
18,Weekend,Clear,1,2313,46,3,High
16,Weekday,Fog,1,495,9,3,Low
14,Weekend,Clear,1,1117,22,2,Medium
3,Weekend,Clear,0,900,18,3,Medium
2,Weekend,Rain,1,901,18,3,Medium
15,Weekend,Clear,1,1188,23,1,Medium
16,Weekend,Rain,0,938,18,2,Medium
1,Weekend,Fog,0,922,18,1,Medium
15,Weekday,Fog,1,921,18,4,Medium
5,Weekend,Rain,0,802,16,3,Medium
18,Weekend,Clear,0,1387,27,1,Medium
2,Weekday,Clear,0,885,17,1,Medium
8,Weekday,Clear,0,1496,29,3,Medium
21,Weekday,Rain,1,1303,26,4,Medium
1,Weekend,Clear,0,1089,21,1,Medium
8,Weekend,Rain,0,1214,24,3,Medium
20,Weekend,Rain,1,1571,31,2,High
8,Weekend,Rain,1,1568,31,1,High
14,Weekend,Rain,0,667,13,2,Low
20,Weekday,Fog,0,1558,31,1,High
4,Weekend,Rain,1,1017,20,3,Medium
2,Weekend,Rain,1,1226,24,1,Medium
3,Weekday,Clear,1,1102,22,4,Medium
4,Weekend,Clear,0,1215,24,2,Medium
17,Weekday,Fog,0,1724,34,2,High
23,Weekend,Rain,1,758,15,1,Medium
9,Weekday,Rain,0,1197,23,4,Medium
5,Weekend,Fog,0,349,6,1,Low
23,Weekend,Rain,1,1383,27,2,Medium
6,Weekend,Rain,0,1445,28,1,Medium
11,Weekend,Fog,1,668,13,4,Low
6,Weekend,Fog,1,2326,46,2,High
4,Weekend,Fog,0,745,14,4,Medium
16,Weekend,Fog,1,678,13,1,Low
0,Weekend,Fog,1,815,16,3,Medium
23,Weekend,Fog,0,700,14,2,Low
16,Weekday,Fog,0,600,12,2,Low
15,Weekday,Clear,1,934,18,2,Medium
18,Weekend,Rain,1,2076,41,2,High
3,Weekend,Fog,0,690,13,4,Low
2,Weekend,Fog,0,408,8,1,Low
5,Weekday,Rain,1,496,9,4,Low
18,Weekend,Clear,0,1565,31,4,High
13,Weekday,Clear,1,1021,20,2,Medium
1,Weekday,Clear,1,1211,24,1,Medium
18,Weekend,Rain,0,1493,29,3,Medium
14,Weekend,Rain,1,1191,23,2,Medium
8,Weekday,Clear,0,1568,31,1,High
17,Weekday,Rain,1,1934,38,3,High
18,Weekday,Fog,1,1686,33,4,High
10,Weekday,Fog,0,1682,33,1,High
7,Weekend,Clear,1,2160,43,2,High
6,Weekend,Fog,1,1802,36,1,High
9,Weekday,Clear,0,1552,31,3,High
18,Weekday,Rain,0,1703,34,4,High
19,Weekday,Fog,0,886,17,3,Medium
20,Weekday,Fog,1,1525,30,1,High
4,Weekday,Rain,0,155,3,4,Low
0,Weekend,Clear,0,784,15,4,Medium
22,Weekend,Clear,1,1176,23,1,Medium
13,Weekday,Clear,1,877,17,1,Medium
17,Weekday,Rain,0,1266,25,1,Medium
10,Weekday,Rain,1,1523,30,4,High
22,Weekday,Fog,1,613,12,4,Low
20,Weekend,Fog,1,2180,43,2,High
3,Weekend,Rain,1,1282,25,2,Medium
22,Weekend,Fog,0,625,12,4,Low
0,Weekday,Rain,0,154,3,4,Low
18,Weekday,Clear,0,1451,29,1,Medium
12,Weekday,Fog,1,796,15,3,Medium
18,Weekend,Clear,1,2051,41,1,High
14,Weekday,Rain,1,685,13,2,Low
12,Weekend,Rain,1,906,18,2,Medium
18,Weekend,Clear,1,2714,54,3,High
20,Weekday,Rain,1,1951,39,1,High
21,Weekday,Rain,0,1266,25,1,Medium
12,Weekend,Rain,0,753,15,3,Medium
22,Weekend,Rain,1,794,15,4,Medium
12,Weekday,Fog,0,177,3,3,Low
0,Weekday,Clear,1,1221,24,1,Medium
16,Weekday,Rain,1,592,11,2,Low
1,Weekend,Rain,0,886,17,1,Medium
7,Weekday,Fog,1,1861,37,3,High
4,Weekday,Fog,1,563,11,1,Low
12,Weekday,Fog,0,222,4,3,Low
4,Weekday,Fog,0,281,5,3,Low
7,Weekday,Rain,0,1208,24,2,Medium
6,Weekday,Fog,0,867,17,1,Medium
17,Weekend,Rain,1,1720,34,3,High
6,Weekday,Rain,1,1389,27,3,Medium
22,Weekday,Clear,1,1219,24,3,Medium
13,Weekend,Clear,1,967,19,2,Medium
20,Weekend,Clear,1,2636,52,1,High
6,Weekday,Rain,0,1244,24,4,Medium
7,Weekday,Rain,1,1515,30,1,High
7,Weekday,Fog,0,1498,29,4,Medium
5,Weekday,Rain,0,590,11,2,Low
18,Weekend,Clear,1,2362,47,3,High
17,Weekday,Rain,0,954,19,3,Medium
0,Weekend,Clear,0,641,12,3,Low
19,Weekday,Fog,0,1209,24,1,Medium
13,Weekend,Rain,0,979,19,4,Medium
13,Weekend,Rain,0,752,15,4,Medium
0,Weekday,Fog,0,409,8,3,Low
19,Weekday,Clear,0,1339,26,4,Medium
6,Weekend,Rain,0,1618,32,4,High
2,Weekend,Rain,1,1323,26,2,Medium
17,Weekday,Fog,0,1538,30,1,High
14,Weekday,Rain,0,371,7,4,Low
4,Weekday,Rain,0,219,4,4,Low
19,Weekend,Rain,0,1296,25,4,Medium
16,Weekend,Fog,1,727,14,3,Medium
21,Weekday,Rain,1,2169,43,3,High
14,Weekday,Fog,0,100,2,1,Low
6,Weekend,Rain,1,2134,42,1,High
15,Weekend,Clear,1,1501,30,2,High
15,Weekend,Clear,1,1077,21,3,Medium
4,Weekend,Clear,1,964,19,1,Medium
7,Weekend,Clear,0,2204,44,4,High
21,Weekend,Fog,0,1924,38,3,High
23,Weekday,Fog,1,1018,20,4,Medium
18,Weekday,Fog,1,1168,23,1,Medium
22,Weekend,Fog,0,331,6,2,Low
23,Weekday,Rain,0,612,12,1,Low
22,Weekday,Rain,1,937,18,4,Medium
17,Weekday,Clear,0,1483,29,3,Medium
5,Weekday,Rain,0,648,12,2,Low
1,Weekend,Fog,1,1109,22,4,Medium
13,Weekday,Rain,1,1072,21,4,Medium
18,Weekday,Rain,1,1719,34,3,High
1,Weekday,Rain,1,856,17,3,Medium
9,Weekday,Fog,0,1032,20,3,Medium
4,Weekend,Fog,0,583,11,1,Low
8,Weekend,Rain,1,2053,41,3,High
23,Weekday,Rain,0,632,12,4,Low
6,Weekday,Clear,0,1450,29,3,Medium
22,Weekend,Fog,1,1153,23,4,Medium
12,Weekday,Rain,1,737,14,3,Medium
17,Weekday,Rain,0,1122,22,1,Medium
12,Weekend,Fog,1,1116,22,4,Medium
13,Weekday,Fog,1,896,17,1,Medium
11,Weekend,Rain,1,836,16,1,Medium
