time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
22,Weekend,Fog,1,1079,21,1,Medium
8,Weekday,Clear,1,2382,47,4,High
21,Weekend,Rain,1,2284,45,2,High
4,Weekend,Rain,0,967,19,4,Medium
13,Weekday,Fog,1,852,17,3,Medium
10,Weekend,Clear,1,2318,46,4,High
15,Weekend,Rain,0,556,11,3,Low
14,Weekday,Fog,0,467,9,3,Low
9,Weekday,Rain,0,960,19,4,Medium
17,Weekend,Fog,0,1710,34,4,High
6,Weekday,Fog,1,1262,25,1,Medium
10,Weekday,Fog,1,1744,34,2,High
16,Weekend,Fog,1,899,17,4,Medium
3,Weekday,Rain,0,606,12,1,Low
7,Weekday,Rain,0,1670,33,2,High
0,Weekday,Clear,0,364,7,2,Low
4,Weekend,Fog,0,792,15,1,Medium
10,Weekend,Rain,1,2316,46,1,High
11,Weekday,Clear,0,479,9,2,Low
23,Weekend,Clear,0,1082,21,1,Medium
0,Weekend,Fog,1,828,16,4,Medium
3,Weekend,Fog,0,479,9,2,Low
1,Weekday,Fog,1,369,7,2,Low
3,Weekend,Fog,1,871,17,4,Medium
23,Weekend,Rain,0,374,7,2,Low
2,Weekend,Fog,0,897,17,4,Medium
19,Weekday,Fog,0,1079,21,2,Medium
12,Weekday,Clear,1,1097,21,3,Medium
11,Weekend,Fog,1,1167,23,3,Medium
14,Weekend,Fog,0,513,10,2,Low
23,Weekday,Fog,1,390,7,4,Low
8,Weekend,Clear,1,2186,43,2,High
13,Weekend,Clear,0,1211,24,3,Medium
7,Weekend,Rain,1,2344,46,4,High
17,Weekday,Clear,1,1573,31,3,High
22,Weekend,Rain,0,522,10,2,Low
1,Weekend,Rain,1,1056,21,2,Medium
20,Weekday,Rain,0,1263,25,2,Medium
9,Weekday,Clear,0,1045,20,1,Medium
3,Weekday,Rain,1,734,14,4,Medium
1,Weekend,Fog,1,1246,24,1,Medium
20,Weekday,Clear,1,1861,37,3,High
23,Weekend,Fog,0,594,11,4,Low
2,Weekend,Clear,0,635,12,2,Low
12,Weekday,Fog,1,628,12,4,Low
19,Weekday,Fog,1,1800,36,1,High
19,Weekday,Rain,0,1139,22,3,Medium
18,Weekday,Clear,1,2206,44,1,High
0,Weekend,Clear,1,1112,22,3,Medium
11,Weekend,Fog,1,1222,24,1,Medium
21,Weekend,Rain,1,2235,44,4,High
0,Weekday,Fog,0,100,2,4,Low
16,Weekend,Fog,0,913,18,3,Medium
1,Weekend,Clear,0,526,10,3,Low
0,Weekday,Fog,0,100,2,3,Low
21,Weekday,Rain,0,1464,29,1,Medium
15,Weekday,Clear,0,722,14,3,Medium
16,Weekend,Rain,1,889,17,3,Medium
23,Weekend,Fog,1,1144,22,3,Medium
12,Weekend,Rain,0,980,19,3,Medium
16,Weekday,Fog,1,377,7,4,Low
6,Weekend,Rain,1,1712,34,4,High
3,Weekend,Fog,0,392,7,4,Low
5,Weekday,Rain,0,310,6,2,Low
10,Weekend,Fog,0,1957,39,4,High
2,Weekend,Clear,0,1012,20,1,Medium
8,Weekend,Fog,0,1307,26,3,Medium
1,Weekday,Clear,0,707,14,3,Medium
12,Weekday,Fog,0,509,10,2,Low
2,Weekday,Clear,0,475,9,4,Low
18,Weekday,Clear,1,2300,46,4,High
10,Weekend,Rain,0,1648,32,1,High
13,Weekend,Clear,1,1393,27,4,Medium
4,Weekday,Clear,1,1125,22,3,Medium
18,Weekend,Fog,1,1785,35,2,High
21,Weekday,Rain,1,2084,41,3,High
1,Weekend,Fog,0,727,14,3,Medium
22,Weekend,Rain,1,1185,23,2,Medium
8,Weekday,Fog,1,1918,38,4,High
4,Weekday,Fog,1,786,15,1,Medium
21,Weekday,Rain,1,2040,40,2,High
0,Weekend,Clear,1,976,19,2,Medium
20,Weekday,Rain,1,1293,25,3,Medium
20,Weekday,Clear,1,2357,47,4,High
16,Weekend,Rain,0,712,14,4,Medium
3,Weekend,Fog,0,750,15,4,Medium
19,Weekday,Rain,0,1221,24,3,Medium
2,Weekday,Clear,0,578,11,2,Low
17,Weekday,Clear,0,1318,26,2,Medium
10,Weekend,Fog,0,1169,23,4,Medium
21,Weekday,Rain,0,961,19,2,Medium
20,Weekend,Clear,0,1741,34,4,High
9,Weekday,Fog,0,1395,27,3,Medium
5,Weekend,Rain,1,1179,23,3,Medium
10,Weekend,Clear,0,1923,38,4,High
1,Weekday,Clear,0,288,5,1,Low
14,Weekend,Rain,0,596,11,3,Low
21,Weekday,Fog,0,1579,31,2,High
16,Weekday,Fog,1,580,11,1,Low
20,Weekend,Clear,0,1898,37,2,High
15,Weekday,Fog,1,988,19,1,Medium
23,Weekend,Rain,1,890,17,4,Medium
20,Weekday,Rain,0,1814,36,1,High
16,Weekday,Fog,1,879,17,4,Medium
5,Weekend,Rain,0,411,8,1,Low
10,Weekend,Fog,1,1457,29,2,Medium
15,Weekend,Clear,0,651,13,3,Low
16,Weekend,Rain,0,400,8,3,Low
3,Weekday,Rain,0,678,13,2,Low
1,Weekend,Clear,1,1404,28,1,Medium
13,Weekday,Rain,1,748,14,3,Medium
17,Weekday,Rain,1,2174,43,3,High
0,Weekend,Rain,1,768,15,1,Medium
23,Weekend,Rain,1,809,16,1,Medium
20,Weekday,Rain,1,1236,24,3,Medium
22,Weekend,Rain,1,1266,25,4,Medium
0,Weekend,Clear,0,853,17,2,Medium
15,Weekend,Fog,0,881,17,2,Medium
17,Weekday,Rain,1,2082,41,1,High
15,Weekend,Clear,0,749,14,4,Medium
6,Weekend,Rain,0,1352,27,1,Medium
17,Weekday,Rain,0,1095,21,3,Medium
0,Weekend,Fog,1,996,19,1,Medium
21,Weekend,Clear,0,1320,26,4,Medium
10,Weekend,Fog,0,1820,36,2,High
12,Weekday,Clear,1,1220,24,1,Medium
1,Weekday,Fog,0,206,4,3,Low
18,Weekend,Fog,1,1661,33,4,High
13,Weekend,Clear,1,1402,28,3,Medium
10,Weekend,Clear,1,2578,51,4,High
16,Weekend,Fog,1,784,15,4,Medium
18,Weekday,Clear,0,1245,24,1,Medium
14,Weekend,Clear,0,1125,22,3,Medium
12,Weekend,Rain,1,1092,21,2,Medium
3,Weekday,Fog,0,100,2,4,Low
2,Weekday,Rain,0,611,12,4,Low
0,Weekend,Fog,1,666,13,3,Low
6,Weekday,Clear,0,1840,36,1,High
23,Weekday,Clear,0,443,8,4,Low
11,Weekday,Rain,1,807,16,4,Medium
4,Weekend,Fog,0,587,11,1,Low
2,Weekend,Rain,1,1094,21,2,Medium
22,Weekend,Clear,0,956,19,3,Medium
13,Weekend,Rain,0,820,16,3,Medium
9,Weekday,Rain,0,1092,21,4,Medium
8,Weekend,Clear,0,2044,40,2,High
23,Weekend,Rain,1,924,18,3,Medium
17,Weekend,Fog,0,1472,29,3,Medium
18,Weekday,Clear,0,1535,30,4,High
23,Weekend,Rain,0,673,13,4,Low
21,Weekend,Clear,1,2077,41,1,High
0,Weekday,Fog,0,404,8,4,Low
18,Weekend,Fog,0,1040,20,3,Medium
13,Weekend,Fog,1,940,18,4,Medium
7,Weekday,Rain,1,1763,35,3,High
12,Weekend,Fog,0,812,16,2,Medium
8,Weekday,Rain,0,1288,25,2,Medium
15,Weekday,Clear,1,1244,24,2,Medium
21,Weekday,Fog,1,2082,41,4,High
7,Weekend,Rain,0,1611,32,1,High
22,Weekend,Fog,1,1067,21,1,Medium
4,Weekend,Clear,1,1008,20,4,Medium
6,Weekend,Clear,1,2422,48,2,High
23,Weekend,Clear,1,1475,29,1,Medium
5,Weekday,Clear,0,295,5,4,Low
15,Weekend,Fog,0,396,7,2,Low
23,Weekend,Rain,1,778,15,4,Medium
4,Weekday,Clear,1,1105,22,2,Medium
22,Weekend,Fog,1,799,15,3,Medium
2,Weekend,Clear,1,1443,28,3,Medium
17,Weekday,Rain,1,1228,24,2,Medium
16,Weekend,Rain,0,341,6,2,Low
5,Weekend,Clear,1,1516,30,3,High
16,Weekday,Clear,0,592,11,1,Low
10,Weekend,Clear,1,2214,44,2,High
13,Weekday,Rain,0,611,12,2,Low
11,Weekend,Fog,0,486,9,2,Low
15,Weekend,Rain,1,1010,20,2,Medium
21,Weekend,Clear,0,1979,39,1,High
21,Weekend,Clear,0,1370,27,4,Medium
20,Weekday,Rain,0,1371,27,1,Medium
16,Weekend,Rain,0,676,13,4,Low
9,Weekend,Clear,0,2128,42,1,High
21,Weekend,Clear,1,2539,50,4,High
5,Weekday,Fog,0,100,2,4,Low
15,Weekday,Clear,0,890,17,3,Medium
16,Weekend,Fog,1,819,16,3,Medium
5,Weekday,Rain,1,786,15,3,Medium
12,Weekend,Clear,1,1146,22,2,Medium
11,Weekday,Fog,1,399,7,3,Low
8,Weekend,Rain,0,1801,36,1,High
9,Weekday,Rain,0,1152,23,1,Medium
5,Weekend,Clear,1,1482,29,4,Medium
10,Weekend,Fog,1,1912,38,2,High
14,Weekend,Rain,1,896,17,1,Medium
7,Weekday,Fog,1,1518,30,2,High
20,Weekend,Clear,1,2242,44,1,High
8,Weekend,Rain,1,2317,46,1,High
12,Weekend,Rain,1,1412,28,1,Medium
6,Weekend,Rain,0,1218,24,2,Medium
11,Weekday,Rain,1,803,16,3,Medium
18,Weekday,Fog,0,1277,25,4,Medium
10,Weekend,Fog,0,1504,30,2,High
12,Weekend,Rain,0,326,6,4,Low
16,Weekday,Rain,0,321,6,4,Low
8,Weekday,Fog,0,989,19,2,Medium
9,Weekday,Fog,0,1365,27,4,Medium
8,Weekend,Fog,0,1105,22,1,Medium
12,Weekday,Fog,1,492,9,1,Low
1,Weekend,Fog,1,1271,25,1,Medium
5,Weekday,Clear,1,931,18,1,Medium
11,Weekday,Rain,1,993,19,4,Medium
4,Weekday,Rain,0,100,2,1,Low
15,Weekday,Clear,0,286,5,4,Low
15,Weekday,Clear,0,756,15,3,Medium
6,Weekday,Clear,1,2164,43,2,High
4,Weekend,Clear,1,943,18,2,Medium
23,Weekday,Clear,0,256,5,2,Low
2,Weekday,Clear,0,442,8,1,Low
16,Weekend,Rain,1,1251,25,3,Medium
