time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
15,Weekend,Clear,1,1172,23,1,Medium
8,Weekday,Fog,1,2076,41,1,High
4,Weekday,Fog,0,381,7,4,Low
13,Weekday,Clear,0,540,10,4,Low
23,Weekday,Clear,1,843,16,3,Medium
7,Weekday,Fog,0,1214,24,4,Medium
5,Weekend,Rain,0,986,19,3,Medium
17,Weekend,Rain,1,2176,43,3,High
14,Weekday,Fog,0,575,11,2,Low
2,Weekend,Clear,1,1181,23,3,Medium
2,Weekday,Rain,0,411,8,2,Low
16,Weekend,Clear,1,940,18,1,Medium
16,Weekend,Fog,1,1191,23,1,Medium
11,Weekend,Clear,1,1085,21,1,Medium
9,Weekend,Rain,0,1483,29,3,Medium
5,Weekend,Rain,0,759,15,3,Medium
5,Weekend,Clear,0,545,10,4,Low
13,Weekend,Rain,0,861,17,3,Medium
16,Weekday,Clear,0,714,14,1,Medium
13,Weekday,Fog,1,510,10,4,Low
22,Weekday,Fog,1,749,14,2,Medium
18,Weekend,Fog,0,1421,28,4,Medium
12,Weekday,Clear,0,532,10,3,Low
3,Weekend,Fog,0,666,13,2,Low
13,Weekday,Clear,0,432,8,2,Low
18,Weekend,Fog,0,1195,23,1,Medium
1,Weekday,Clear,0,819,16,1,Medium
6,Weekday,Rain,0,1433,28,2,Medium
2,Weekend,Clear,0,597,11,3,Low
2,Weekend,Fog,0,595,11,2,Low
19,Weekend,Rain,1,2046,40,4,High
21,Weekend,Rain,1,2133,42,4,High
10,Weekend,Fog,0,1541,30,2,High
12,Weekend,Rain,1,1426,28,3,Medium
13,Weekend,Rain,0,809,16,3,Medium
21,Weekend,Clear,1,2723,54,1,High
0,Weekend,Fog,1,1166,23,2,Medium
8,Weekend,Clear,0,2153,43,4,High
6,Weekday,Clear,0,1758,35,4,High
0,Weekday,Fog,1,557,11,2,Low
0,Weekend,Rain,0,594,11,2,Low
20,Weekday,Clear,1,1904,38,3,High
10,Weekend,Fog,1,2410,48,4,High
19,Weekend,Rain,0,1205,24,3,Medium
18,Weekend,Fog,1,2078,41,3,High
15,Weekend,Clear,1,1519,30,1,High
2,Weekend,Clear,1,1599,31,3,High
23,Weekend,Rain,1,1076,21,2,Medium
15,Weekend,Fog,1,1257,25,1,Medium
6,Weekday,Rain,1,1501,30,1,High
12,Weekday,Clear,0,767,15,2,Medium
16,Weekday,Rain,0,481,9,1,Low
16,Weekday,Fog,0,398,7,3,Low
18,Weekday,Clear,1,2317,46,3,High
15,Weekend,Clear,1,1213,24,4,Medium
11,Weekend,Rain,0,605,12,4,Low
4,Weekend,Clear,0,1126,22,4,Medium
15,Weekend,Clear,0,1224,24,1,Medium
11,Weekday,Fog,1,635,12,1,Low
13,Weekday,Clear,1,653,13,1,Low
9,Weekend,Fog,1,1550,31,4,High
23,Weekend,Clear,1,1459,29,1,Medium
22,Weekend,Fog,1,646,12,3,Low
14,Weekend,Clear,0,845,16,1,Medium
13,Weekday,Rain,0,570,11,2,Low
0,Weekend,Rain,1,1401,28,1,Medium
1,Weekend,Rain,0,876,17,4,Medium
16,Weekend,Fog,1,700,14,3,Low
18,Weekday,Fog,1,1404,28,4,Medium
14,Weekday,Fog,1,842,16,2,Medium
3,Weekday,Clear,1,1010,20,3,Medium
3,Weekday,Rain,0,534,10,4,Low
4,Weekend,Fog,0,340,6,2,Low
23,Weekday,Clear,1,930,18,3,Medium
13,Weekday,Fog,1,466,9,2,Low
4,Weekend,Rain,0,393,7,2,Low
19,Weekday,Clear,1,2113,42,1,High
18,Weekday,Rain,1,1615,32,3,High
6,Weekend,Fog,0,1736,34,3,High
13,Weekday,Clear,1,680,13,1,Low
0,Weekday,Clear,1,1102,22,2,Medium
20,Weekend,Clear,0,1885,37,2,High
3,Weekend,Fog,0,526,10,3,Low
23,Weekend,Rain,0,991,19,4,Medium
18,Weekday,Fog,1,1569,31,4,High
17,Weekend,Fog,1,2291,45,2,High
21,Weekday,Fog,0,1631,32,3,High
11,Weekday,Rain,0,108,2,4,Low
14,Weekend,Clear,0,1197,23,1,Medium
18,Weekend,Rain,0,1763,35,1,High
23,Weekday,Fog,1,395,7,2,Low
19,Weekday,Rain,0,1689,33,1,High
17,Weekend,Fog,1,2100,42,2,High
10,Weekend,Rain,0,2014,40,4,High
10,Weekday,Rain,0,1694,33,2,High
8,Weekend,Clear,0,1770,35,2,High
10,Weekend,Rain,0,1188,23,2,Medium
15,Weekend,Rain,0,546,10,1,Low
15,Weekend,Clear,0,1165,23,2,Medium
11,Weekday,Clear,1,673,13,2,Low
22,Weekend,Rain,1,948,18,1,Medium
14,Weekday,Clear,1,654,13,1,Low
17,Weekend,Fog,1,2410,48,3,High
1,Weekend,Rain,1,1148,22,2,Medium
15,Weekday,Rain,0,210,4,2,Low
11,Weekend,Fog,1,925,18,3,Medium
14,Weekend,Rain,1,747,14,3,Medium
5,Weekend,Fog,1,886,17,4,Medium
23,Weekday,Rain,0,132,2,4,Low
10,Weekday,Clear,1,2244,44,2,High
0,Weekday,Fog,0,325,6,2,Low
14,Weekend,Fog,1,1328,26,4,Medium
15,Weekday,Clear,1,1308,26,2,Medium
19,Weekday,Rain,0,1103,22,3,Medium
5,Weekday,Fog,0,334,6,4,Low
19,Weekend,Rain,1,1737,34,1,High
10,Weekday,Fog,0,1369,27,3,Medium
20,Weekday,Fog,0,1383,27,4,Medium
23,Weekday,Fog,1,841,16,4,Medium
11,Weekday,Clear,1,733,14,3,Medium
12,Weekday,Fog,0,134,2,2,Low
6,Weekday,Clear,1,1679,33,1,High
0,Weekday,Clear,0,664,13,1,Low
1,Weekday,Fog,1,680,13,4,Low
13,Weekday,Rain,0,507,10,2,Low
15,Weekend,Clear,0,1165,23,3,Medium
18,Weekday,Fog,1,1855,37,4,High
6,Weekday,Rain,0,1312,26,2,Medium
1,Weekend,Clear,1,985,19,3,Medium
23,Weekend,Rain,0,333,6,1,Low
14,Weekend,Clear,0,662,13,3,Low
23,Weekend,Rain,1,1239,24,4,Medium
11,Weekday,Clear,0,524,10,1,Low
8,Weekend,Clear,1,1772,35,4,High
13,Weekday,Rain,1,501,10,2,Low
3,Weekend,Fog,0,375,7,4,Low
3,Weekday,Rain,0,329,6,4,Low
18,Weekend,Fog,1,1828,36,4,High
20,Weekday,Fog,0,1695,33,2,High
6,Weekday,Fog,0,1354,27,3,Medium
12,Weekend,Fog,0,578,11,3,Low
7,Weekend,Rain,1,1720,34,4,High
12,Weekday,Fog,1,432,8,3,Low
2,Weekend,Clear,1,1005,20,3,Medium
5,Weekend,Rain,0,1020,20,4,Medium
17,Weekday,Fog,1,1473,29,4,Medium
16,Weekday,Rain,1,494,9,4,Low
20,Weekday,Clear,1,2306,46,1,High
7,Weekday,Clear,1,1889,37,3,High
9,Weekend,Fog,0,1260,25,3,Medium
6,Weekend,Fog,1,2008,40,4,High
1,Weekday,Fog,1,332,6,1,Low
22,Weekday,Rain,1,697,13,4,Low
20,Weekday,Fog,0,951,19,1,Medium
17,Weekday,Fog,0,864,17,2,Medium
9,Weekend,Rain,1,1977,39,3,High
23,Weekday,Clear,1,1315,26,2,Medium
10,Weekend,Rain,0,1226,24,2,Medium
8,Weekday,Clear,1,1896,37,2,High
17,Weekend,Fog,0,1912,38,2,High
20,Weekday,Clear,0,1863,37,1,High
3,Weekday,Clear,0,916,18,1,Medium
3,Weekend,Rain,1,1035,20,3,Medium
1,Weekday,Fog,1,484,9,1,Low
9,Weekend,Rain,1,1578,31,4,High
1,Weekday,Fog,1,974,19,2,Medium
2,Weekend,Clear,0,1185,23,4,Medium
0,Weekend,Rain,1,1423,28,2,Medium
2,Weekend,Clear,0,934,18,4,Medium
3,Weekday,Clear,0,609,12,3,Low
12,Weekday,Fog,1,588,11,1,Low
14,Weekday,Rain,1,480,9,4,Low
18,Weekday,Fog,0,994,19,4,Medium
8,Weekday,Clear,1,1752,35,3,High
12,Weekend,Clear,0,1083,21,2,Medium
0,Weekday,Fog,1,802,16,2,Medium
4,Weekend,Fog,0,589,11,4,Low
8,Weekday,Fog,1,1968,39,3,High
16,Weekday,Rain,0,613,12,3,Low
2,Weekday,Clear,1,1048,20,4,Medium
23,Weekend,Clear,0,543,10,4,Low
10,Weekend,Fog,0,1099,21,3,Medium
13,Weekend,Clear,1,979,19,3,Medium
4,Weekday,Rain,1,980,19,3,Medium
21,Weekend,Fog,0,1935,38,3,High
4,Weekday,Rain,1,960,19,3,Medium
16,Weekday,Clear,0,477,9,1,Low
10,Weekday,Rain,1,1999,39,2,High
2,Weekend,Clear,1,1240,24,3,Medium
13,Weekday,Fog,0,100,2,3,Low
2,Weekday,Fog,1,710,14,1,Medium
10,Weekend,Clear,0,2213,44,1,High
7,Weekend,Clear,1,2038,40,2,High
6,Weekend,Fog,1,1726,34,4,High
11,Weekend,Fog,1,668,13,1,Low
4,Weekday,Clear,0,278,5,3,Low
19,Weekday,Rain,1,1891,37,4,High
17,Weekend,Rain,0,1651,33,2,High
19,Weekend,Clear,1,2041,40,4,High
4,Weekend,Fog,0,889,17,4,Medium
7,Weekend,Rain,1,1976,39,4,High
9,Weekend,Rain,1,1541,30,1,High
20,Weekend,Fog,0,1810,36,3,High
16,Weekend,Rain,0,838,16,3,Medium
18,Weekend,Clear,1,2297,45,2,High
23,Weekday,Fog,1,780,15,2,Medium
20,Weekday,Fog,0,1512,30,3,High
0,Weekday,Rain,0,157,3,3,Low
12,Weekend,Clear,1,1337,26,4,Medium
7,Weekday,Fog,1,1344,26,3,Medium
14,Weekend,Clear,1,1161,23,2,Medium
1,Weekend,Clear,0,1071,21,3,Medium
13,Weekday,Fog,1,351,7,3,Low
11,Weekday,Fog,1,733,14,4,Medium
16,Weekday,Rain,1,1057,21,1,Medium
11,Weekday,Fog,0,100,2,4,Low
21,Weekday,Fog,1,1412,28,3,Medium
2,Weekday,Rain,0,477,9,4,Low
10,Weekend,Rain,0,1847,36,4,High
4,Weekend,Rain,1,1403,28,4,Medium
5,Weekday,Rain,1,986,19,2,Medium
6,Weekday,Clear,0,1137,22,1,Medium
16,Weekend,Rain,0,493,9,3,Low
6,Weekday,Fog,0,1494,29,2,Medium
10,Weekend,Rain,1,2473,49,1,High
19,Weekday,Fog,1,1938,38,4,High
8,Weekend,Clear,1,2160,43,4,High
22,Weekday,Rain,0,555,11,3,Low
2,Weekday,Rain,0,328,6,4,Low
23,Weekend,Clear,1,1201,24,3,Medium
3,Weekend,Rain,1,922,18,3,Medium
20,Weekend,Fog,1,1958,39,2,High
17,Weekend,Clear,0,1547,30,3,High
10,Weekday,Clear,1,2193,43,2,High
0,Weekend,Rain,0,569,11,1,Low
10,Weekday,Clear,1,2281,45,3,High
22,Weekday,Clear,1,831,16,3,Medium
16,Weekend,Clear,1,1226,24,1,Medium
6,Weekday,Rain,1,1771,35,4,High
6,Weekday,Rain,0,1087,21,1,Medium
0,Weekend,Clear,0,1220,24,2,Medium
12,Weekday,Fog,1,390,7,2,Low
6,Weekend,Rain,1,1848,36,2,High
13,Weekday,Fog,1,549,10,1,Low
5,Weekend,Rain,1,1056,21,1,Medium
16,Weekday,Clear,1,820,16,4,Medium
7,Weekday,Fog,0,1057,21,2,Medium
2,Weekday,Rain,0,638,12,3,Low
0,Weekend,Fog,0,891,17,2,Medium
22,Weekday,Fog,1,832,16,3,Medium
16,Weekday,Fog,0,100,2,1,Low
15,Weekend,Fog,1,647,12,4,Low
20,Weekend,Clear,1,2547,50,4,High
19,Weekday,Clear,0,1790,35,1,High
18,Weekday,Rain,0,964,19,1,Medium
13,Weekday,Rain,0,460,9,2,Low
13,Weekday,Fog,0,100,2,1,Low
6,Weekday,Rain,0,1798,35,1,High
22,Weekend,Clear,0,721,14,1,Medium
0,Weekday,Rain,0,529,10,3,Low
12,Weekend,Fog,0,661,13,3,Low
8,Weekend,Rain,1,1825,36,1,High
7,Weekend,Clear,1,2464,49,3,High
18,Weekday,Rain,0,1521,30,4,High
2,Weekday,Rain,0,440,8,1,Low
6,Weekend,Rain,1,1671,33,3,High
10,Weekend,Rain,1,2528,50,1,High
18,Weekday,Fog,0,1689,33,1,High
3,Weekend,Rain,1,1217,24,4,Medium
4,Weekday,Clear,1,754,15,4,Medium
16,Weekend,Clear,0,734,14,4,Medium
15,Weekend,Clear,1,1305,26,2,Medium
0,Weekday,Fog,0,449,8,1,Low
8,Weekday,Fog,0,1465,29,1,Medium
21,Weekday,Clear,0,1705,34,4,High
11,Weekday,Clear,1,954,19,1,Medium
19,Weekend,Rain,0,1561,31,4,High
1,Weekday,Rain,0,642,12,3,Low
8,Weekday,Clear,0,1761,35,1,High
19,Weekend,Clear,1,2384,47,4,High
19,Weekday,Rain,1,1685,33,2,High
23,Weekday,Rain,1,838,16,1,Medium
5,Weekend,Clear,1,1552,31,3,High
18,Weekend,Rain,0,1932,38,4,High
14,Weekend,Fog,0,327,6,4,Low
21,Weekday,Clear,1,1450,29,2,Medium
23,Weekday,Fog,1,586,11,2,Low
14,Weekday,Clear,1,1081,21,1,Medium
3,Weekday,Rain,1,725,14,2,Medium
0,Weekday,Clear,0,493,9,1,Low
2,Weekend,Clear,0,582,11,1,Low
17,Weekend,Clear,1,2261,45,4,High
6,Weekday,Rain,0,1462,29,2,Medium
21,Weekday,Fog,0,832,16,3,Medium
21,Weekend,Fog,0,1579,31,4,High
23,Weekend,Clear,1,1172,23,1,Medium
18,Weekend,Fog,1,2162,43,4,High
0,Weekday,Clear,1,775,15,4,Medium
7,Weekend,Clear,0,2186,43,1,High
4,Weekend,Fog,0,682,13,4,Low
14,Weekday,Rain,0,532,10,2,Low
10,Weekday,Fog,0,1529,30,4,High
12,Weekend,Clear,0,723,14,3,Medium
8,Weekday,Rain,1,1608,32,2,High
15,Weekday,Clear,0,362,7,4,Low
14,Weekend,Fog,1,1025,20,4,Medium
18,Weekend,Rain,0,1551,31,4,High
20,Weekend,Rain,0,1877,37,2,High
20,Weekday,Rain,1,2067,41,4,High
1,Weekend,Clear,1,1146,22,4,Medium
1,Weekday,Clear,0,658,13,3,Low
23,Weekend,Fog,0,552,11,2,Low
7,Weekday,Clear,0,1107,22,2,Medium
0,Weekday,Clear,0,266,5,1,Low
12,Weekend,Fog,1,1324,26,4,Medium
18,Weekday,Rain,1,1433,28,2,Medium
2,Weekend,Rain,0,841,16,4,Medium
3,Weekday,Clear,1,900,18,3,Medium
20,Weekday,Rain,0,1696,33,1,High
0,Weekday,Rain,1,631,12,2,Low
14,Weekend,Fog,1,1309,26,3,Medium
14,Weekend,Clear,0,1205,24,2,Medium
17,Weekend,Fog,1,1657,33,1,High
0,Weekend,Fog,1,1068,21,3,Medium
0,Weekday,Fog,0,100,2,3,Low
1,Weekday,Clear,1,1104,22,4,Medium
14,Weekday,Rain,0,571,11,4,Low
13,Weekend,Clear,0,1138,22,1,Medium
14,Weekday,Clear,1,1010,20,1,Medium
23,Weekend,Clear,1,1074,21,1,Medium
3,Weekday,Clear,0,302,6,1,Low
15,Weekend,Rain,0,767,15,1,Medium
4,Weekday,Fog,1,742,14,4,Medium
21,Weekend,Rain,1,2521,50,3,High
19,Weekend,Fog,1,2042,40,4,High
18,Weekday,Rain,0,1247,24,2,Medium
6,Weekend,Clear,0,1931,38,1,High
6,Weekend,Rain,0,1276,25,4,Medium
18,Weekday,Clear,0,1867,37,2,High
2,Weekend,Rain,1,996,19,2,Medium
21,Weekend,Clear,1,2650,53,3,High
6,Weekday,Rain,0,1756,35,2,High
3,Weekday,Rain,0,210,4,2,Low
1,Weekend,Clear,0,842,16,3,Medium
20,Weekend,Fog,0,1701,34,4,High
9,Weekend,Rain,0,1950,39,3,High
7,Weekday,Clear,1,2167,43,3,High
12,Weekday,Fog,1,920,18,4,Medium
18,Weekend,Clear,1,2294,45,3,High
4,Weekday,Clear,1,1191,23,3,Medium
4,Weekday,Fog,1,876,17,3,Medium
18,Weekday,Clear,0,1951,39,4,High
17,Weekend,Clear,0,2206,44,1,High
7,Weekend,Clear,1,2555,51,2,High
15,Weekend,Fog,1,1306,26,2,Medium
11,Weekend,Fog,0,882,17,4,Medium
18,Weekend,Clear,1,2410,48,3,High
8,Weekday,Fog,1,1163,23,2,Medium
12,Weekday,Fog,0,327,6,3,Low
23,Weekend,Fog,1,662,13,3,Low
20,Weekend,Rain,1,2021,40,3,High
2,Weekday,Clear,1,793,15,2,Medium
14,Weekday,Rain,0,488,9,3,Low
20,Weekday,Clear,0,1729,34,4,High
0,Weekday,Clear,1,908,18,4,Medium
13,Weekday,Clear,1,1125,22,2,Medium
13,Weekend,Rain,1,1341,26,1,Medium
20,Weekend,Rain,0,1939,38,1,High
4,Weekday,Rain,0,175,3,1,Low
8,Weekday,Clear,1,2322,46,4,High
5,Weekend,Clear,0,944,18,4,Medium
7,Weekend,Fog,0,1793,35,3,High
7,Weekend,Fog,1,1893,37,3,High
19,Weekday,Fog,0,1038,20,2,Medium
16,Weekend,Rain,0,446,8,3,Low
6,Weekday,Fog,0,1112,22,1,Medium
11,Weekday,Rain,1,1125,22,2,Medium
16,Weekend,Fog,1,1189,23,4,Medium
14,Weekend,Rain,1,1070,21,3,Medium
23,Weekday,Fog,1,669,13,2,Low
16,Weekend,Fog,1,854,17,3,Medium
9,Weekend,Fog,1,2399,47,3,High
5,Weekend,Clear,1,1579,31,1,High
22,Weekend,Rain,1,882,17,1,Medium
9,Weekday,Rain,0,1570,31,4,High
5,Weekday,Clear,0,421,8,4,Low
14,Weekend,Fog,1,1272,25,2,Medium
0,Weekday,Rain,0,571,11,4,Low
18,Weekday,Rain,0,1051,21,4,Medium
13,Weekend,Fog,1,842,16,2,Medium
23,Weekend,Clear,0,544,10,2,Low
12,Weekday,Rain,1,471,9,1,Low
10,Weekend,Fog,0,1200,24,4,Medium
9,Weekday,Rain,0,1540,30,4,High
3,Weekday,Fog,1,786,15,2,Medium
17,Weekend,Rain,1,1919,38,3,High
4,Weekday,Clear,0,561,11,3,Low
22,Weekend,Fog,1,1038,20,2,Medium
5,Weekday,Fog,1,355,7,1,Low
13,Weekday,Clear,1,1281,25,3,Medium
2,Weekday,Clear,1,699,13,3,Low
10,Weekend,Clear,0,1693,33,3,High
9,Weekend,Clear,1,1809,36,1,High
17,Weekday,Fog,0,1715,34,4,High
15,Weekday,Fog,0,565,11,4,Low
22,Weekday,Clear,0,243,4,3,Low
21,Weekday,Rain,0,1213,24,2,Medium
15,Weekend,Fog,0,358,7,1,Low
8,Weekend,Rain,0,1469,29,4,Medium
13,Weekend,Rain,1,811,16,1,Medium
6,Weekend,Rain,1,1645,32,4,High
7,Weekday,Clear,1,1902,38,3,High
8,Weekend,Fog,1,1431,28,4,Medium
22,Weekend,Fog,0,590,11,3,Low
8,Weekday,Fog,1,1213,24,3,Medium
0,Weekend,Clear,1,1179,23,3,Medium
22,Weekend,Rain,1,1089,21,1,Medium
5,Weekday,Fog,1,397,7,4,Low
10,Weekday,Rain,0,891,17,4,Medium
9,Weekday,Clear,1,2422,48,2,High
22,Weekday,Rain,1,823,16,1,Medium
22,Weekday,Fog,1,424,8,2,Low
12,Weekday,Fog,1,582,11,1,Low
7,Weekend,Rain,1,1733,34,1,High
0,Weekend,Clear,0,1137,22,2,Medium
22,Weekday,Rain,0,482,9,3,Low
13,Weekend,Fog,0,691,13,4,Low
17,Weekend,Fog,1,2018,40,1,High
14,Weekend,Rain,0,576,11,3,Low
13,Weekend,Fog,1,920,18,4,Medium
2,Weekend,Rain,0,489,9,3,Low
6,Weekend,Fog,0,1038,20,3,Medium
7,Weekend,Clear,0,1475,29,4,Medium
7,Weekday,Fog,0,737,14,1,Medium
5,Weekday,Rain,1,537,10,3,Low
17,Weekday,Rain,0,912,18,4,Medium
12,Weekday,Clear,0,488,9,2,Low
10,Weekend,Fog,1,1704,34,1,High
6,Weekend,Fog,1,1728,34,1,High
10,Weekday,Clear,1,1891,37,1,High
20,Weekend,Fog,1,1675,33,3,High
4,Weekday,Rain,1,704,14,4,Medium
17,Weekday,Rain,1,1881,37,2,High
11,Weekday,Fog,1,779,15,3,Medium
10,Weekday,Clear,0,1877,37,1,High
0,Weekday,Clear,0,815,16,1,Medium
0,Weekend,Fog,1,1047,20,2,Medium
20,Weekday,Rain,0,1008,20,4,Medium
19,Weekday,Fog,1,1221,24,1,Medium
10,Weekday,Clear,0,1367,27,2,Medium
16,Weekday,Rain,0,595,11,3,Low
9,Weekday,Clear,0,1418,28,3,Medium
8,Weekday,Fog,0,832,16,2,Medium
6,Weekend,Clear,1,2008,40,3,High
15,Weekend,Clear,0,649,12,2,Low
17,Weekend,Fog,0,1224,24,2,Medium
21,Weekend,Clear,0,1396,27,4,Medium
9,Weekday,Clear,0,1189,23,3,Medium
9,Weekday,Rain,1,1267,25,3,Medium
11,Weekday,Clear,0,838,16,4,Medium
13,Weekday,Clear,0,631,12,1,Low
15,Weekday,Fog,0,524,10,3,Low
18,Weekday,Fog,1,1549,30,4,High
6,Weekend,Clear,1,2609,52,2,High
6,Weekday,Fog,0,744,14,3,Medium
5,Weekday,Fog,1,760,15,4,Medium
2,Weekend,Rain,0,701,14,2,Medium
16,Weekend,Rain,1,1055,21,1,Medium
1,Weekday,Rain,0,336,6,2,Low
16,Weekend,Fog,1,646,12,2,Low
17,Weekend,Clear,1,2190,43,3,High
14,Weekend,Fog,1,930,18,3,Medium
20,Weekend,Clear,0,1909,38,3,High
8,Weekend,Fog,1,1503,30,2,High
12,Weekend,Fog,1,818,16,1,Medium
14,Weekend,Clear,1,1121,22,2,Medium
13,Weekend,Fog,0,595,11,2,Low
5,Weekend,Fog,1,1128,22,3,Medium
14,Weekend,Fog,0,920,18,4,Medium
5,Weekday,Fog,1,783,15,4,Medium
2,Weekend,Clear,0,1223,24,4,Medium
0,Weekday,Rain,0,146,2,3,Low
0,Weekday,Fog,0,166,3,3,Low
15,Weekday,Clear,1,1081,21,1,Medium
19,Weekend,Fog,0,1936,38,2,High
12,Weekend,Fog,1,648,12,1,Low
4,Weekend,Fog,0,607,12,3,Low
22,Weekday,Clear,1,1277,25,4,Medium
7,Weekday,Rain,1,2165,43,4,High
3,Weekend,Clear,1,1412,28,1,Medium
23,Weekend,Fog,1,942,18,1,Medium
6,Weekend,Fog,0,1116,22,4,Medium
4,Weekend,Rain,0,398,7,3,Low
2,Weekday,Clear,1,702,14,1,Medium
15,Weekend,Fog,1,1299,25,3,Medium
7,Weekday,Clear,1,2151,43,2,High
1,Weekend,Rain,0,988,19,1,Medium
5,Weekend,Clear,1,968,19,1,Medium
6,Weekend,Rain,0,1282,25,1,Medium
5,Weekday,Rain,0,259,5,4,Low
8,Weekend,Rain,1,1808,36,2,High
1,Weekend,Clear,0,966,19,3,Medium
10,Weekday,Fog,1,1533,30,2,High
19,Weekday,Fog,1,1671,33,3,High
15,Weekday,Rain,0,266,5,2,Low
13,Weekday,Clear,0,898,17,2,Medium
3,Weekday,Rain,0,252,5,2,Low
1,Weekday,Clear,0,274,5,2,Low
14,Weekday,Clear,1,739,14,4,Medium
11,Weekend,Fog,1,989,19,1,Medium
0,Weekday,Fog,0,100,2,3,Low
3,Weekday,Rain,0,100,2,3,Low
16,Weekend,Clear,0,743,14,2,Medium
1,Weekend,Rain,1,1182,23,3,Medium
6,Weekend,Rain,1,1701,34,3,High
6,Weekday,Clear,1,1974,39,4,High
13,Weekend,Rain,0,736,14,4,Medium
22,Weekend,Clear,0,611,12,2,Low
