time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
0,Weekend,Fog,0,421,8,1,Low
13,Weekday,Clear,1,1035,20,4,Medium
5,Weekend,Rain,0,543,10,2,Low
8,Weekend,Clear,1,1936,38,2,High
1,Weekday,Clear,0,306,6,2,Low
21,Weekday,Fog,1,1930,38,2,High
17,Weekday,Rain,0,1278,25,1,Medium
22,Weekday,Rain,1,518,10,2,Low
14,Weekday,Clear,0,404,8,2,Low
4,Weekday,Fog,1,412,8,4,Low
16,Weekday,Rain,1,1157,23,2,Medium
8,Weekday,Rain,1,1374,27,1,Medium
7,Weekend,Fog,1,1861,37,1,High
20,Weekday,Rain,1,1336,26,2,Medium
11,Weekday,Clear,1,891,17,3,Medium
5,Weekend,Clear,0,743,14,4,Medium
0,Weekend,Clear,0,1066,21,4,Medium
17,Weekend,Clear,1,2370,47,3,High
7,Weekend,Fog,0,1512,30,1,High
16,Weekday,Fog,0,300,6,3,Low
17,Weekend,Rain,0,1269,25,2,Medium
19,Weekend,Fog,1,1717,34,1,High
11,Weekend,Rain,0,900,18,1,Medium
21,Weekend,Rain,0,1375,27,2,Medium
14,Weekday,Fog,1,755,15,2,Medium
19,Weekday,Fog,1,1597,31,1,High
23,Weekday,Rain,1,869,17,2,Medium
9,Weekend,Clear,1,2315,46,2,High
7,Weekday,Clear,1,1672,33,4,High
0,Weekend,Rain,1,1436,28,2,Medium
6,Weekday,Clear,1,2028,40,4,High
21,Weekday,Rain,1,1803,36,4,High
15,Weekend,Fog,1,1224,24,3,Medium
3,Weekday,Fog,0,423,8,3,Low
1,Weekday,Fog,0,382,7,3,Low
22,Weekend,Clear,0,942,18,3,Medium
4,Weekend,Clear,1,1217,24,1,Medium
5,Weekend,Clear,1,1243,24,1,Medium
19,Weekday,Rain,1,1544,30,4,High
19,Weekday,Fog,0,1549,30,1,High
3,Weekday,Fog,1,1078,21,2,Medium
4,Weekend,Fog,1,1011,20,3,Medium
10,Weekend,Clear,0,2150,43,1,High
10,Weekday,Rain,1,2046,40,3,High
13,Weekend,Rain,0,999,19,1,Medium
13,Weekday,Fog,0,658,13,4,Low
18,Weekday,Fog,0,1721,34,4,High
4,Weekday,Fog,0,161,3,1,Low
17,Weekday,Clear,1,1629,32,2,High
23,Weekday,Clear,0,484,9,4,Low
2,Weekend,Rain,0,1077,21,1,Medium
7,Weekend,Clear,1,2068,41,4,High
23,Weekend,Rain,0,895,17,1,Medium
12,Weekend,Clear,0,911,18,4,Medium
12,Weekday,Clear,1,1337,26,4,Medium
23,Weekend,Clear,1,1449,28,2,Medium
10,Weekday,Fog,0,983,19,1,Medium
2,Weekend,Clear,0,1106,22,3,Medium
0,Weekday,Clear,0,811,16,2,Medium
13,Weekday,Fog,0,435,8,2,Low
10,Weekend,Clear,1,1966,39,1,High
18,Weekday,Clear,0,2040,40,1,High
7,Weekend,Clear,1,1978,39,3,High
2,Weekend,Clear,0,828,16,2,Medium
21,Weekday,Fog,0,1244,24,3,Medium
16,Weekday,Rain,1,1002,20,3,Medium
10,Weekday,Clear,0,1619,32,1,High
7,Weekend,Clear,1,2597,51,4,High
21,Weekend,Rain,1,2386,47,3,High
16,Weekend,Fog,0,590,11,3,Low
22,Weekday,Rain,0,235,4,2,Low
18,Weekday,Rain,0,1808,36,2,High
23,Weekday,Fog,0,157,3,4,Low
17,Weekday,Rain,0,1796,35,4,High
4,Weekend,Rain,1,1037,20,2,Medium
7,Weekday,Fog,0,1399,27,4,Medium
13,Weekday,Fog,1,529,10,1,Low
8,Weekday,Rain,0,1317,26,4,Medium
2,Weekend,Clear,1,1121,22,4,Medium
7,Weekday,Clear,1,2409,48,2,High
20,Weekend,Clear,1,2017,40,4,High
13,Weekend,Fog,1,1153,23,1,Medium
2,Weekend,Clear,0,905,18,2,Medium
3,Weekday,Clear,0,914,18,2,Medium
16,Weekend,Clear,0,1021,20,4,Medium
14,Weekday,Fog,0,100,2,3,Low
13,Weekend,Fog,0,296,5,4,Low
4,Weekday,Rain,0,568,11,1,Low
0,Weekend,Rain,0,1082,21,3,Medium
7,Weekday,Rain,1,2036,40,1,High
21,Weekend,Clear,1,2671,53,4,High
17,Weekday,Fog,1,1381,27,1,Medium
14,Weekend,Fog,0,901,18,3,Medium
18,Weekend,Clear,0,1664,33,2,High
20,Weekend,Clear,0,2185,43,3,High
7,Weekend,Clear,1,2561,51,4,High
9,Weekday,Rain,0,1159,23,2,Medium
23,Weekday,Fog,1,919,18,1,Medium
16,Weekend,Rain,1,1269,25,2,Medium
23,Weekend,Fog,0,769,15,1,Medium
7,Weekend,Fog,1,1761,35,2,High
5,Weekday,Clear,0,984,19,1,Medium
1,Weekday,Clear,0,386,7,4,Low
2,Weekday,Rain,1,789,15,1,Medium
13,Weekday,Fog,0,314,6,4,Low
11,Weekend,Clear,1,1320,26,1,Medium
11,Weekend,Clear,1,1136,22,4,Medium
16,Weekday,Rain,1,979,19,3,Medium
21,Weekday,Rain,1,1710,34,3,High
19,Weekday,Rain,0,945,18,2,Medium
8,Weekend,Clear,0,1661,33,1,High
15,Weekday,Fog,0,533,10,1,Low
10,Weekday,Clear,1,2133,42,3,High
2,Weekend,Fog,1,1183,23,4,Medium
12,Weekday,Fog,0,494,9,1,Low
1,Weekday,Rain,1,827,16,2,Medium
14,Weekday,Fog,1,548,10,3,Low
9,Weekend,Rain,1,2230,44,3,High
18,Weekday,Rain,0,1337,26,2,Medium
4,Weekday,Rain,0,769,15,2,Medium
2,Weekend,Fog,0,811,16,2,Medium
16,Weekday,Rain,1,789,15,1,Medium
14,Weekday,Rain,1,654,13,4,Low
13,Weekday,Fog,0,100,2,3,Low
6,Weekday,Clear,0,1608,32,3,High
13,Weekday,Rain,0,202,4,3,Low
19,Weekday,Clear,1,2277,45,2,High
1,Weekday,Rain,1,872,17,4,Medium
20,Weekend,Clear,0,1677,33,1,High
16,Weekend,Rain,0,548,10,1,Low
12,Weekday,Rain,0,294,5,4,Low
23,Weekend,Fog,1,1202,24,4,Medium
10,Weekday,Clear,1,1671,33,2,High
10,Weekday,Fog,0,977,19,1,Medium
23,Weekday,Fog,1,549,10,1,Low
22,Weekend,Rain,1,952,19,3,Medium
13,Weekend,Rain,0,1056,21,1,Medium
12,Weekend,Rain,0,644,12,3,Low
13,Weekday,Clear,0,571,11,3,Low
19,Weekday,Clear,1,2467,49,2,High
11,Weekend,Clear,0,905,18,2,Medium
10,Weekday,Rain,0,1047,20,4,Medium
7,Weekday,Clear,1,1666,33,1,High
5,Weekend,Rain,1,1309,26,3,Medium
6,Weekend,Rain,1,2023,40,1,High
15,Weekday,Rain,0,100,2,1,Low
11,Weekday,Clear,1,1312,26,1,Medium
1,Weekend,Rain,0,880,17,3,Medium
5,Weekday,Rain,1,908,18,1,Medium
19,Weekday,Clear,0,2071,41,1,High
9,Weekday,Rain,1,1530,30,3,High
10,Weekday,Rain,0,1696,33,3,High
17,Weekday,Clear,1,2203,44,1,High
22,Weekend,Rain,1,1477,29,3,Medium
1,Weekend,Fog,1,1266,25,1,Medium
6,Weekday,Clear,0,1467,29,3,Medium
19,Weekday,Rain,1,1763,35,4,High
14,Weekend,Fog,0,669,13,2,Low
14,Weekend,Fog,0,428,8,3,Low
20,Weekend,Fog,0,2012,40,4,High
1,Weekend,Clear,1,1529,30,4,High
3,Weekday,Rain,0,330,6,4,Low
2,Weekend,Rain,1,976,19,4,Medium
0,Weekend,Fog,1,718,14,2,Medium
23,Weekend,Fog,1,689,13,4,Low
18,Weekday,Rain,1,2073,41,2,High
7,Weekday,Clear,1,2076,41,2,High
6,Weekday,Fog,1,1634,32,2,High
22,Weekend,Fog,1,1127,22,1,Medium
8,Weekend,Clear,1,1820,36,1,High
8,Weekday,Rain,0,1287,25,3,Medium
22,Weekday,Clear,1,1230,24,3,Medium
1,Weekday,Fog,0,587,11,1,Low
16,Weekend,Rain,1,863,17,3,Medium
8,Weekday,Clear,0,2074,41,3,High
16,Weekday,Clear,0,736,14,3,Medium
9,Weekday,Rain,0,1107,22,1,Medium
6,Weekend,Rain,0,1584,31,3,High
23,Weekend,Fog,0,621,12,4,Low
1,Weekend,Fog,1,904,18,2,Medium
14,Weekend,Fog,0,291,5,3,Low
6,Weekday,Rain,1,1721,34,2,High
1,Weekday,Rain,1,679,13,4,Low
11,Weekday,Clear,1,1329,26,2,Medium
20,Weekend,Rain,1,2475,49,2,High
14,Weekday,Fog,1,461,9,3,Low
12,Weekday,Fog,1,549,10,2,Low
18,Weekend,Clear,0,1986,39,1,High
10,Weekday,Rain,1,1836,36,4,High
10,Weekday,Fog,0,1196,23,3,Medium
5,Weekday,Rain,1,1113,22,2,Medium
3,Weekday,Rain,1,1163,23,2,Medium
22,Weekend,Clear,1,1383,27,1,Medium
19,Weekday,Fog,1,1662,33,1,High
6,Weekday,Fog,1,1963,39,3,High
6,Weekend,Rain,0,1721,34,1,High
20,Weekday,Clear,0,2075,41,4,High
15,Weekend,Fog,1,946,18,3,Medium
18,Weekday,Fog,0,1401,28,2,Medium
14,Weekend,Rain,1,1089,21,1,Medium
16,Weekend,Rain,0,801,16,3,Medium
6,Weekday,Fog,1,1786,35,2,High
5,Weekend,Clear,0,1233,24,1,Medium
12,Weekday,Rain,0,465,9,3,Low
19,Weekend,Rain,0,1332,26,2,Medium
19,Weekday,Fog,1,1201,24,4,Medium
16,Weekend,Rain,1,1007,20,4,Medium
19,Weekday,Fog,1,2044,40,3,High
7,Weekday,Clear,1,2350,47,3,High
15,Weekday,Rain,0,452,9,3,Low
20,Weekday,Fog,0,1731,34,1,High
0,Weekend,Clear,0,903,18,3,Medium
16,Weekend,Fog,0,823,16,4,Medium
22,Weekday,Clear,0,453,9,1,Low
0,Weekday,Clear,0,773,15,2,Medium
18,Weekend,Clear,1,2063,41,1,High
18,Weekend,Clear,0,2378,47,1,High
1,Weekend,Clear,0,656,13,1,Low
23,Weekend,Rain,1,878,17,4,Medium
21,Weekend,Rain,1,2501,50,4,High
7,Weekday,Fog,1,1731,34,4,High
14,Weekend,Clear,1,1544,30,1,High
9,Weekday,Fog,1,1226,24,3,Medium
5,Weekend,Fog,1,691,13,3,Low
5,Weekday,Rain,1,497,9,1,Low
2,Weekend,Fog,1,811,16,1,Medium
21,Weekend,Clear,1,2092,41,2,High
5,Weekday,Clear,1,738,14,1,Medium
14,Weekend,Rain,1,1274,25,1,Medium
9,Weekend,Fog,0,1744,34,2,High
2,Weekend,Fog,1,1272,25,3,Medium
9,Weekday,Clear,1,2245,44,3,High
22,Weekend,Clear,1,1336,26,3,Medium
20,Weekday,Rain,0,981,19,1,Medium
5,Weekend,Clear,1,1352,27,3,Medium
19,Weekend,Rain,1,1637,32,4,High
1,Weekend,Fog,1,1171,23,4,Medium
19,Weekend,Fog,0,1807,36,3,High
11,Weekend,Rain,1,1173,23,3,Medium
22,Weekday,Fog,1,1017,20,1,Medium
22,Weekday,Rain,0,476,9,2,Low
2,Weekend,Rain,0,826,16,3,Medium
7,Weekend,Clear,1,2477,49,1,High
21,Weekday,Clear,1,1684,33,3,High
12,Weekday,Fog,1,1022,20,1,Medium
12,Weekday,Clear,1,1157,23,3,Medium
16,Weekday,Rain,1,903,18,3,Medium
7,Weekend,Rain,0,1837,36,3,High
7,Weekend,Clear,0,1888,37,2,High
14,Weekend,Fog,0,430,8,3,Low
8,Weekend,Rain,0,1810,36,1,High
17,Weekday,Fog,0,1183,23,2,Medium
23,Weekday,Fog,0,419,8,2,Low
13,Weekend,Fog,0,766,15,2,Medium
0,Weekday,Clear,0,489,9,3,Low
21,Weekend,Clear,0,1457,29,3,Medium
22,Weekend,Rain,1,1081,21,3,Medium
18,Weekend,Clear,1,1878,37,2,High
21,Weekday,Clear,0,1299,25,3,Medium
12,Weekday,Rain,0,316,6,2,Low
17,Weekend,Rain,1,2279,45,1,High
11,Weekday,Rain,1,590,11,2,Low
21,Weekday,Clear,0,1427,28,4,Medium
4,Weekday,Rain,1,1009,20,1,Medium
5,Weekend,Clear,0,1247,24,4,Medium
8,Weekend,Clear,0,2198,43,1,High
4,Weekday,Rain,0,541,10,3,Low
16,Weekday,Rain,1,898,17,1,Medium
9,Weekday,Clear,0,1938,38,3,High
14,Weekday,Fog,0,521,10,2,Low
5,Weekend,Clear,0,898,17,3,Medium
15,Weekday,Clear,0,928,18,4,Medium
18,Weekday,Clear,1,2070,41,2,High
21,Weekday,Rain,0,1654,33,3,High
6,Weekday,Fog,0,998,19,2,Medium
7,Weekend,Clear,0,2146,42,2,High
5,Weekend,Clear,0,593,11,2,Low
1,Weekday,Clear,0,925,18,4,Medium
14,Weekday,Fog,1,977,19,3,Medium
15,Weekend,Fog,1,857,17,3,Medium
17,Weekday,Fog,0,1217,24,4,Medium
13,Weekend,Fog,0,847,16,2,Medium
4,Weekday,Fog,0,472,9,1,Low
5,Weekday,Fog,0,220,4,4,Low
18,Weekday,Fog,0,831,16,3,Medium
13,Weekend,Rain,1,884,17,1,Medium
9,Weekday,Clear,1,2316,46,2,High
7,Weekday,Rain,0,955,19,1,Medium
15,Weekend,Clear,0,944,18,1,Medium
2,Weekday,Rain,0,139,2,4,Low
9,Weekday,Fog,0,1693,33,3,High
1,Weekend,Rain,1,817,16,4,Medium
16,Weekday,Fog,1,469,9,3,Low
16,Weekday,Fog,1,450,9,3,Low
7,Weekend,Clear,1,1785,35,2,High
18,Weekend,Rain,1,2227,44,1,High
16,Weekend,Clear,0,1271,25,3,Medium
12,Weekend,Fog,0,482,9,4,Low
3,Weekend,Rain,1,1477,29,1,Medium
16,Weekday,Clear,1,1027,20,4,Medium
7,Weekend,Clear,1,2626,52,3,High
7,Weekend,Clear,0,1981,39,3,High
12,Weekday,Fog,1,595,11,2,Low
4,Weekend,Rain,0,720,14,1,Medium
11,Weekday,Rain,0,650,13,4,Low
9,Weekend,Fog,1,1825,36,4,High
17,Weekend,Rain,1,2469,49,1,High
20,Weekend,Clear,0,2217,44,2,High
2,Weekend,Fog,0,779,15,2,Medium
10,Weekend,Clear,0,2371,47,1,High
19,Weekend,Fog,1,2315,46,4,High
17,Weekend,Fog,0,1973,39,1,High
16,Weekday,Rain,0,132,2,3,Low
7,Weekday,Rain,0,1623,32,3,High
10,Weekday,Clear,1,1836,36,4,High
0,Weekend,Fog,0,518,10,2,Low
15,Weekday,Fog,1,930,18,4,Medium
7,Weekday,Clear,1,1745,34,4,High
11,Weekday,Rain,1,1023,20,4,Medium
20,Weekday,Clear,0,1380,27,2,Medium
10,Weekend,Clear,0,2268,45,2,High
18,Weekend,Clear,0,1632,32,1,High
4,Weekend,Fog,0,864,17,3,Medium
14,Weekend,Clear,1,1570,31,1,High
5,Weekday,Fog,1,637,12,1,Low
13,Weekend,Rain,1,811,16,3,Medium
16,Weekend,Clear,1,1015,20,3,Medium
10,Weekend,Fog,0,1369,27,2,Medium
20,Weekend,Fog,0,1886,37,4,High
19,Weekend,Fog,1,2161,43,4,High
15,Weekday,Rain,1,515,10,4,Low
16,Weekend,Clear,0,1203,24,1,Medium
4,Weekday,Clear,0,469,9,3,Low
9,Weekend,Fog,1,2259,45,1,High
2,Weekday,Rain,1,652,13,3,Low
8,Weekend,Clear,0,1726,34,2,High
4,Weekend,Rain,0,1014,20,3,Medium
4,Weekend,Rain,1,899,17,2,Medium
12,Weekend,Rain,1,1142,22,4,Medium
4,Weekday,Clear,0,957,19,1,Medium
21,Weekend,Fog,1,1620,32,2,High
1,Weekend,Clear,1,1424,28,3,Medium
10,Weekday,Fog,0,976,19,1,Medium
1,Weekend,Clear,0,713,14,3,Medium
3,Weekend,Fog,0,707,14,2,Medium
11,Weekend,Rain,0,628,12,2,Low
9,Weekend,Rain,1,1780,35,4,High
10,Weekday,Clear,0,1526,30,3,High
11,Weekend,Rain,1,1133,22,3,Medium
14,Weekday,Fog,1,600,12,2,Low
12,Weekday,Fog,1,919,18,3,Medium
18,Weekend,Fog,1,1636,32,1,High
23,Weekend,Fog,0,597,11,2,Low
0,Weekday,Rain,1,762,15,1,Medium
0,Weekday,Clear,1,726,14,4,Medium
15,Weekday,Fog,0,150,3,1,Low
3,Weekend,Clear,0,1036,20,3,Medium
10,Weekday,Rain,0,1075,21,4,Medium
20,Weekend,Rain,0,1624,32,3,High
4,Weekend,Clear,0,1127,22,4,Medium
3,Weekday,Rain,1,599,11,3,Low
2,Weekend,Fog,1,713,14,2,Medium
0,Weekend,Clear,0,939,18,1,Medium
16,Weekend,Rain,0,537,10,4,Low
20,Weekend,Fog,1,1554,31,2,High
13,Weekend,Fog,0,471,9,3,Low
2,Weekday,Clear,0,348,6,4,Low
1,Weekday,Clear,0,739,14,4,Medium
23,Weekday,Fog,1,568,11,4,Low
21,Weekend,Fog,1,2431,48,3,High
4,Weekday,Clear,0,605,12,3,Low
14,Weekend,Fog,1,698,13,1,Low
5,Weekday,Fog,1,1083,21,4,Medium
15,Weekend,Rain,1,1451,29,1,Medium
20,Weekday,Rain,0,1002,20,3,Medium
9,Weekend,Rain,0,1403,28,4,Medium
5,Weekend,Fog,0,467,9,2,Low
15,Weekend,Clear,0,928,18,4,Medium
22,Weekday,Rain,0,658,13,3,Low
12,Weekday,Fog,0,308,6,2,Low
14,Weekend,Rain,0,399,7,2,Low
0,Weekend,Fog,0,793,15,1,Medium
11,Weekday,Clear,1,1285,25,3,Medium
23,Weekend,Clear,1,1118,22,3,Medium
17,Weekend,Fog,0,1100,22,3,Medium
8,Weekend,Rain,0,1789,35,1,High
19,Weekday,Fog,1,1188,23,1,Medium
2,Weekday,Clear,0,980,19,4,Medium
15,Weekday,Rain,1,1008,20,1,Medium
21,Weekday,Fog,0,860,17,1,Medium
21,Weekday,Rain,0,1823,36,4,High
13,Weekday,Clear,1,910,18,2,Medium
18,Weekend,Clear,1,2334,46,1,High
21,Weekend,Rain,1,1683,33,3,High
6,Weekend,Rain,1,1862,37,1,High
4,Weekend,Rain,1,1094,21,2,Medium
23,Weekend,Rain,0,728,14,4,Medium
2,Weekend,Fog,1,980,19,4,Medium
23,Weekday,Fog,1,723,14,1,Medium
18,Weekday,Fog,0,1516,30,2,High
18,Weekday,Rain,1,1884,37,3,High
14,Weekday,Fog,1,688,13,2,Low
12,Weekday,Clear,0,825,16,4,Medium
3,Weekday,Fog,0,100,2,1,Low
23,Weekend,Rain,1,1256,25,4,Medium
17,Weekend,Clear,1,2377,47,4,High
15,Weekend,Fog,0,409,8,2,Low
3,Weekday,Clear,1,1022,20,4,Medium
22,Weekday,Fog,0,210,4,4,Low
9,Weekend,Fog,1,2169,43,3,High
2,Weekday,Clear,1,712,14,3,Medium
18,Weekend,Fog,1,1587,31,1,High
9,Weekday,Rain,0,1051,21,3,Medium
6,Weekend,Rain,1,2113,42,2,High
22,Weekday,Rain,1,799,15,4,Medium
19,Weekend,Rain,1,2005,40,4,High
6,Weekday,Fog,1,1925,38,1,High
14,Weekend,Fog,1,785,15,4,Medium
7,Weekday,Fog,1,2131,42,1,High
12,Weekend,Fog,1,929,18,1,Medium
14,Weekend,Fog,0,356,7,4,Low
3,Weekend,Fog,0,948,18,4,Medium
0,Weekday,Rain,0,227,4,1,Low
22,Weekend,Rain,1,1477,29,2,Medium
14,Weekend,Rain,1,880,17,4,Medium
8,Weekday,Clear,0,1353,27,2,Medium
17,Weekend,Fog,0,1940,38,2,High
1,Weekday,Rain,1,873,17,2,Medium
9,Weekend,Rain,1,1748,34,3,High
7,Weekday,Rain,0,1663,33,4,High
3,Weekend,Rain,1,1299,25,4,Medium
6,Weekend,Rain,1,1675,33,2,High
15,Weekday,Clear,0,479,9,4,Low
6,Weekend,Fog,0,1370,27,1,Medium
3,Weekend,Fog,0,304,6,4,Low
16,Weekend,Rain,0,660,13,2,Low
20,Weekday,Fog,1,1243,24,2,Medium
21,Weekend,Fog,1,1621,32,1,High
3,Weekend,Rain,0,578,11,4,Low
5,Weekday,Clear,0,383,7,2,Low
21,Weekday,Fog,1,1563,31,1,High
8,Weekday,Rain,0,1467,29,2,Medium
11,Weekend,Clear,1,1392,27,1,Medium
7,Weekday,Rain,1,1546,30,2,High
7,Weekend,Rain,1,2181,43,3,High
4,Weekend,Fog,0,393,7,3,Low
14,Weekday,Clear,0,629,12,2,Low
7,Weekday,Clear,0,1221,24,2,Medium
21,Weekend,Fog,0,1877,37,4,High
17,Weekend,Rain,1,2506,50,1,High
6,Weekend,Fog,0,1339,26,1,Medium
1,Weekend,Rain,1,907,18,1,Medium
5,Weekend,Fog,0,366,7,1,Low
6,Weekday,Clear,0,1299,25,3,Medium
14,Weekend,Fog,1,1304,26,4,Medium
21,Weekday,Clear,1,2390,47,3,High
17,Weekend,Clear,1,2188,43,4,High
4,Weekend,Rain,0,519,10,1,Low
10,Weekend,Fog,1,1969,39,2,High
0,Weekend,Rain,0,596,11,2,Low
8,Weekend,Clear,0,2346,46,4,High
22,Weekday,Clear,0,833,16,4,Medium
23,Weekday,Fog,1,1066,21,3,Medium
7,Weekday,Rain,1,1895,37,2,High
13,Weekend,Clear,0,944,18,2,Medium
2,Weekday,Rain,1,1080,21,2,Medium
1,Weekend,Clear,1,1434,28,3,Medium
23,Weekend,Rain,1,1088,21,4,Medium
15,Weekend,Rain,1,805,16,1,Medium
4,Weekday,Rain,0,504,10,3,Low
22,Weekend,Clear,0,771,15,1,Medium
14,Weekday,Fog,0,388,7,1,Low
19,Weekend,Clear,0,2160,43,4,High
6,Weekend,Clear,0,2053,41,2,High
12,Weekday,Rain,1,752,15,2,Medium
10,Weekend,Rain,0,1814,36,4,High
9,Weekend,Rain,1,1684,33,4,High
17,Weekday,Fog,1,2137,42,4,High
2,Weekday,Fog,0,171,3,1,Low
10,Weekend,Clear,1,2016,40,3,High
21,Weekday,Clear,1,2124,42,4,High
14,Weekday,Clear,1,1000,20,1,Medium
16,Weekday,Clear,0,979,19,3,Medium
22,Weekday,Rain,1,1000,20,2,Medium
4,Weekend,Rain,0,928,18,2,Medium
14,Weekend,Rain,0,592,11,3,Low
17,Weekend,Rain,0,1597,31,4,High
15,Weekday,Clear,1,901,18,2,Medium
22,Weekend,Clear,1,1518,30,4,High
7,Weekday,Rain,0,1555,31,3,High
13,Weekday,Fog,1,584,11,2,Low
11,Weekend,Clear,0,945,18,3,Medium
15,Weekday,Fog,1,1013,20,4,Medium
1,Weekend,Clear,0,917,18,3,Medium
6,Weekday,Fog,1,1916,38,4,High
23,Weekend,Rain,1,1086,21,1,Medium
14,Weekday,Fog,1,983,19,4,Medium
7,Weekend,Rain,1,2256,45,2,High
18,Weekend,Fog,1,1624,32,2,High
4,Weekend,Rain,0,607,12,3,Low
6,Weekday,Rain,0,1289,25,1,Medium
9,Weekend,Fog,1,1947,38,3,High
15,Weekend,Rain,0,417,8,1,Low
7,Weekend,Fog,1,2212,44,1,High
6,Weekend,Fog,1,2215,44,3,High
12,Weekend,Rain,0,671,13,1,Low
0,Weekday,Rain,0,605,12,4,Low
23,Weekend,Rain,0,390,7,3,Low
13,Weekend,Rain,0,520,10,2,Low
22,Weekday,Rain,1,1018,20,4,Medium
