time,day_type,weather,event_day,passengers,flight_count,avg_luggage,crowd
20,Weekend,Clear,0,1968,39,2,High
14,Weekday,Fog,1,664,13,2,Low
5,Weekday,Fog,0,226,4,4,Low
0,Weekday,Rain,1,1067,21,3,Medium
6,Weekend,Clear,1,2273,45,3,High
23,Weekday,Fog,0,100,2,3,Low
17,Weekday,Clear,1,1761,35,4,High
9,Weekday,Fog,0,1308,26,3,Medium
23,Weekday,Rain,0,263,5,3,Low
1,Weekday,Fog,0,256,5,4,Low
5,Weekday,Fog,0,540,10,3,Low
23,Weekday,Rain,1,893,17,2,Medium
7,Weekend,Fog,1,1621,32,1,High
9,Weekend,Clear,0,1414,28,2,Medium
1,Weekday,Rain,0,356,7,3,Low
13,Weekend,Rain,1,1129,22,2,Medium
23,Weekend,Clear,0,889,17,2,Medium
2,Weekend,Clear,1,1572,31,1,High
0,Weekend,Rain,1,1068,21,3,Medium
12,Weekend,Clear,0,1214,24,3,Medium
6,Weekend,Fog,1,1654,33,4,High
6,Weekend,Clear,0,1335,26,3,Medium
12,Weekday,Rain,0,261,5,1,Low
23,Weekend,Fog,1,741,14,3,Medium
12,Weekday,Clear,0,773,15,3,Medium
10,Weekend,Clear,0,2032,40,1,High
21,Weekday,Rain,1,1514,30,4,High
19,Weekend,Fog,0,1707,34,4,High
13,Weekday,Rain,0,712,14,2,Medium
22,Weekend,Clear,0,621,12,4,Low
17,Weekend,Fog,1,1689,33,4,High
2,Weekday,Fog,0,585,11,4,Low
22,Weekend,Clear,1,982,19,2,Medium
1,Weekday,Fog,1,985,19,4,Medium
4,Weekend,Clear,1,1425,28,1,Medium
4,Weekend,Rain,0,977,19,4,Medium
12,Weekend,Fog,1,644,12,2,Low
8,Weekday,Clear,1,1683,33,2,High
16,Weekend,Fog,0,389,7,1,Low
19,Weekday,Fog,0,916,18,1,Medium
18,Weekday,Rain,1,2216,44,4,High
6,Weekend,Fog,0,1578,31,1,High
22,Weekend,Rain,1,1020,20,4,Medium
2,Weekend,Fog,0,501,10,1,Low
18,Weekday,Rain,0,988,19,1,Medium
2,Weekend,Fog,1,1271,25,3,Medium
2,Weekday,Rain,0,104,2,2,Low
12,Weekday,Clear,0,440,8,4,Low
20,Weekday,Clear,0,1189,23,2,Medium
4,Weekday,Fog,1,854,17,1,Medium
0,Weekend,Rain,0,634,12,1,Low
15,Weekday,Clear,0,691,13,4,Low
15,Weekend,Fog,1,1177,23,4,Medium
12,Weekday,Fog,0,352,7,1,Low
3,Weekday,Fog,1,431,8,4,Low
12,Weekend,Fog,0,255,5,2,Low
7,Weekday,Clear,0,1613,32,4,High
6,Weekday,Clear,1,1665,33,2,High
6,Weekday,Rain,1,1573,31,2,High
4,Weekend,Rain,0,888,17,2,Medium
19,Weekday,Fog,1,1608,32,4,High
9,Weekend,Rain,1,1629,32,4,High
1,Weekend,Rain,0,591,11,4,Low
6,Weekend,Rain,0,1801,36,1,High
14,Weekend,Fog,0,293,5,1,Low
18,Weekday,Rain,0,971,19,1,Medium
1,Weekday,Rain,0,230,4,2,Low
1,Weekday,Fog,0,438,8,3,Low
11,Weekday,Rain,1,807,16,3,Medium
8,Weekend,Clear,1,1888,37,2,High
12,Weekend,Rain,0,997,19,2,Medium
21,Weekend,Clear,0,2053,41,4,High
8,Weekend,Fog,0,1474,29,1,Medium
23,Weekday,Rain,0,668,13,2,Low
14,Weekend,Clear,0,1218,24,2,Medium
4,Weekday,Rain,1,523,10,4,Low
8,Weekday,Rain,0,1598,31,4,High
1,Weekday,Clear,0,335,6,3,Low
14,Weekday,Fog,1,803,16,4,Medium
23,Weekend,Fog,0,597,11,4,Low
18,Weekday,Rain,1,1715,34,3,High
9,Weekend,Rain,1,1970,39,2,High
18,Weekday,Clear,0,1524,30,4,High
13,Weekday,Fog,1,457,9,1,Low
12,Weekend,Clear,0,1132,22,1,Medium
8,Weekend,Fog,1,1500,30,4,Medium
21,Weekend,Clear,0,1688,33,4,High
18,Weekday,Fog,1,1197,23,2,Medium
23,Weekend,Clear,1,1182,23,4,Medium
21,Weekday,Fog,1,1427,28,2,Medium
12,Weekday,Fog,1,879,17,3,Medium
3,Weekday,Rain,0,291,5,2,Low
5,Weekday,Rain,1,451,9,4,Low
11,Weekend,Fog,0,685,13,1,Low
9,Weekday,Clear,0,1645,32,1,High
20,Weekday,Rain,1,1375,27,2,Medium
11,Weekend,Fog,0,302,6,2,Low
20,Weekday,Fog,1,1947,38,1,High
20,Weekend,Rain,1,1775,35,1,High
21,Weekend,Rain,1,1971,39,2,High
21,Weekday,Clear,0,1613,32,1,High
3,Weekday,Rain,0,285,5,4,Low
11,Weekday,Clear,0,418,8,3,Low
10,Weekend,Clear,1,1815,36,3,High
2,Weekend,Rain,0,699,13,2,Low
7,Weekday,Fog,1,2054,41,1,High
0,Weekend,Clear,0,883,17,4,Medium
0,Weekday,Fog,0,411,8,1,Low
4,Weekend,Rain,1,1363,27,1,Medium
16,Weekday,Clear,0,902,18,3,Medium
9,Weekday,Clear,1,1661,33,2,High
10,Weekend,Clear,0,1592,31,3,High
4,Weekday,Clear,0,323,6,3,Low
22,Weekday,Rain,0,476,9,2,Low
5,Weekend,Clear,1,1464,29,2,Medium
15,Weekend,Rain,1,909,18,3,Medium
5,Weekday,Fog,1,516,10,4,Low
16,Weekend,Rain,1,1372,27,2,Medium
17,Weekday,Rain,1,2217,44,2,High
3,Weekend,Fog,1,634,12,2,Low
16,Weekday,Rain,1,774,15,4,Medium
1,Weekend,Rain,0,907,18,4,Medium
22,Weekend,Fog,0,647,12,2,Low
2,Weekday,Rain,1,1112,22,2,Medium
8,Weekday,Clear,1,2320,46,1,High
5,Weekday,Fog,0,100,2,4,Low
0,Weekend,Rain,0,452,9,3,Low
5,Weekday,Clear,0,776,15,2,Medium
21,Weekday,Fog,0,1112,22,3,Medium
10,Weekend,Rain,1,2181,43,4,High
23,Weekend,Clear,0,818,16,4,Medium
16,Weekend,Fog,1,738,14,1,Medium
6,Weekday,Rain,1,1620,32,3,High
7,Weekday,Rain,0,1213,24,4,Medium
5,Weekday,Fog,0,537,10,3,Low
17,Weekday,Fog,1,1498,29,3,Medium
22,Weekday,Clear,0,781,15,4,Medium
18,Weekday,Clear,1,2349,46,4,High
18,Weekday,Clear,1,1860,37,4,High
4,Weekend,Fog,0,493,9,2,Low
3,Weekend,Fog,1,859,17,1,Medium
1,Weekday,Rain,0,180,3,4,Low
17,Weekday,Clear,1,1713,34,3,High
3,Weekday,Clear,0,551,11,4,Low
18,Weekend,Rain,1,2496,49,1,High
12,Weekend,Clear,1,1609,32,3,High
18,Weekend,Clear,0,1503,30,4,High
18,Weekday,Rain,1,1867,37,4,High
6,Weekend,Clear,1,2503,50,1,High
22,Weekday,Rain,0,450,9,1,Low
21,Weekday,Clear,0,1199,23,4,Medium
19,Weekday,Rain,1,1407,28,4,Medium
13,Weekend,Clear,1,1032,20,1,Medium
8,Weekend,Clear,1,2695,53,3,High
12,Weekday,Fog,1,792,15,1,Medium
11,Weekday,Clear,0,489,9,2,Low
17,Weekend,Clear,0,1438,28,4,Medium
1,Weekday,Fog,0,100,2,1,Low
10,Weekday,Rain,1,1312,26,4,Medium
23,Weekend,Rain,1,750,15,4,Medium
14,Weekend,Clear,1,1380,27,2,Medium
2,Weekday,Fog,0,236,4,3,Low
1,Weekday,Rain,0,574,11,4,Low
6,Weekday,Rain,0,955,19,4,Medium
16,Weekday,Fog,1,476,9,4,Low
4,Weekday,Clear,1,821,16,1,Medium
14,Weekend,Clear,0,1198,23,2,Medium
17,Weekday,Rain,1,1600,32,4,High
5,Weekend,Rain,0,783,15,3,Medium
0,Weekend,Clear,0,619,12,3,Low
22,Weekend,Clear,0,932,18,2,Medium
8,Weekend,Clear,1,1764,35,1,High
18,Weekday,Clear,1,1604,32,3,High
18,Weekend,Fog,0,1232,24,1,Medium
7,Weekday,Rain,1,1998,39,4,High
5,Weekday,Clear,0,734,14,4,Medium
20,Weekend,Clear,0,1751,35,3,High
9,Weekend,Clear,0,1813,36,1,High
20,Weekday,Clear,1,1559,31,4,High
9,Weekend,Fog,0,1725,34,2,High
16,Weekend,Fog,0,887,17,3,Medium
13,Weekend,Rain,1,1399,27,1,Medium
17,Weekend,Fog,0,1391,27,2,Medium
23,Weekend,Rain,0,872,17,4,Medium
9,Weekday,Rain,0,1691,33,1,High
16,Weekday,Clear,1,757,15,4,Medium
11,Weekend,Clear,0,582,11,2,Low
11,Weekday,Clear,0,690,13,1,Low
8,Weekday,Rain,0,1282,25,3,Medium
18,Weekday,Clear,1,2064,41,3,High
0,Weekday,Rain,0,229,4,4,Low
8,Weekday,Fog,0,1014,20,4,Medium
13,Weekday,Rain,0,467,9,2,Low
19,Weekday,Rain,0,1567,31,4,High
17,Weekday,Rain,0,845,16,3,Medium
21,Weekend,Fog,0,1532,30,2,High
19,Weekend,Fog,0,1926,38,4,High
23,Weekend,Fog,0,440,8,2,Low
20,Weekend,Rain,1,1798,35,2,High
16,Weekday,Fog,0,568,11,4,Low
10,Weekday,Clear,1,1715,34,2,High
13,Weekend,Fog,0,289,5,2,Low
14,Weekday,Fog,0,277,5,1,Low
13,Weekday,Clear,1,1029,20,1,Medium
3,Weekend,Rain,0,554,11,4,Low
8,Weekday,Rain,1,2128,42,2,High
3,Weekend,Clear,1,1411,28,2,Medium
13,Weekend,Clear,0,895,17,1,Medium
10,Weekend,Fog,1,1725,34,3,High
12,Weekday,Rain,0,565,11,4,Low
23,Weekday,Rain,1,1067,21,2,Medium
22,Weekday,Fog,1,760,15,3,Medium
23,Weekday,Fog,1,362,7,2,Low
18,Weekday,Fog,1,1803,36,2,High
9,Weekend,Clear,1,2431,48,2,High
22,Weekday,Clear,0,859,17,2,Medium
9,Weekday,Fog,0,895,17,1,Medium
4,Weekday,Rain,0,312,6,2,Low
9,Weekend,Fog,0,2002,40,4,High
21,Weekday,Fog,0,1438,28,3,Medium
0,Weekday,Rain,1,492,9,3,Low
19,Weekend,Rain,1,1642,32,4,High
12,Weekend,Clear,1,948,18,1,Medium
10,Weekday,Clear,0,1304,26,4,Medium
22,Weekend,Rain,0,793,15,2,Medium
3,Weekend,Clear,0,667,13,2,Low
23,Weekday,Fog,1,849,16,2,Medium
15,Weekend,Fog,1,968,19,1,Medium
21,Weekday,Fog,1,1725,34,1,High
5,Weekday,Clear,0,623,12,1,Low
6,Weekend,Clear,1,1769,35,3,High
0,Weekday,Rain,1,945,18,1,Medium
2,Weekday,Fog,0,432,8,1,Low
8,Weekday,Rain,0,1325,26,3,Medium
17,Weekend,Fog,0,1389,27,1,Medium
16,Weekend,Fog,0,653,13,4,Low
1,Weekend,Fog,0,699,13,4,Low
9,Weekend,Clear,0,2100,42,1,High
0,Weekend,Clear,0,674,13,3,Low
22,Weekday,Fog,1,456,9,2,Low
14,Weekend,Fog,0,493,9,1,Low
9,Weekend,Fog,0,1679,33,2,High
5,Weekday,Fog,0,130,2,4,Low
19,Weekday,Rain,1,1955,39,2,High
15,Weekend,Rain,0,816,16,2,Medium
1,Weekday,Rain,1,620,12,4,Low
4,Weekend,Fog,0,789,15,3,Medium
19,Weekend,Fog,0,1293,25,2,Medium
22,Weekend,Rain,1,1019,20,4,Medium
12,Weekday,Clear,0,257,5,1,Low
21,Weekend,Fog,1,2169,43,2,High
20,Weekend,Clear,0,2122,42,2,High
10,Weekend,Rain,0,1227,24,1,Medium
20,Weekend,Rain,0,2035,40,1,High
8,Weekend,Clear,0,1871,37,1,High
17,Weekend,Fog,0,1537,30,3,High
4,Weekday,Clear,0,587,11,2,Low
10,Weekday,Rain,1,1400,28,1,Medium
20,Weekend,Clear,0,1533,30,1,High
1,Weekend,Rain,1,726,14,1,Medium
9,Weekday,Rain,1,1718,34,3,High
19,Weekday,Rain,1,1966,39,4,High
13,Weekend,Clear,1,1580,31,3,High
3,Weekend,Rain,0,478,9,2,Low
15,Weekend,Rain,0,719,14,3,Medium
5,Weekend,Clear,1,1449,28,1,Medium
16,Weekend,Clear,0,1203,24,4,Medium
17,Weekday,Rain,1,1610,32,1,High
21,Weekday,Clear,1,1438,28,4,Medium
6,Weekday,Rain,1,2160,43,4,High
2,Weekend,Clear,0,661,13,3,Low
23,Weekday,Clear,1,996,19,4,Medium
22,Weekend,Rain,1,944,18,1,Medium
21,Weekday,Rain,1,1614,32,3,High
11,Weekend,Clear,1,959,19,1,Medium
9,Weekend,Rain,0,1585,31,2,High
1,Weekday,Fog,0,296,5,3,Low
20,Weekday,Fog,0,747,14,3,Medium
4,Weekend,Clear,0,631,12,3,Low
6,Weekday,Fog,1,1626,32,1,High
11,Weekday,Fog,1,719,14,3,Medium
11,Weekday,Clear,0,321,6,2,Low
5,Weekend,Clear,1,1367,27,1,Medium
6,Weekend,Fog,0,1625,32,3,High
3,Weekend,Rain,1,1009,20,1,Medium
1,Weekday,Clear,0,481,9,4,Low
0,Weekend,Fog,0,256,5,3,Low
6,Weekend,Clear,0,1635,32,2,High
2,Weekday,Fog,1,414,8,1,Low
15,Weekend,Rain,0,450,9,1,Low
3,Weekend,Clear,1,1504,30,3,High
1,Weekday,Rain,0,632,12,4,Low
18,Weekend,Clear,1,2547,50,2,High
17,Weekend,Fog,1,1952,39,2,High
23,Weekend,Clear,1,1084,21,3,Medium
15,Weekday,Clear,0,268,5,3,Low
5,Weekend,Fog,1,809,16,2,Medium
19,Weekend,Clear,0,2180,43,3,High
5,Weekday,Rain,0,277,5,3,Low
9,Weekday,Clear,1,1636,32,2,High
11,Weekend,Rain,1,1257,25,4,Medium
7,Weekend,Clear,0,1584,31,1,High
0,Weekend,Clear,1,1332,26,3,Medium
3,Weekday,Rain,0,244,4,3,Low
1,Weekday,Clear,1,849,16,1,Medium
13,Weekend,Fog,1,841,16,2,Medium
5,Weekend,Clear,0,749,14,2,Medium
0,Weekend,Rain,1,1168,23,1,Medium
3,Weekday,Clear,1,763,15,1,Medium
16,Weekend,Rain,0,668,13,4,Low
8,Weekend,Rain,1,1792,35,4,High
2,Weekend,Fog,1,628,12,1,Low
13,Weekday,Clear,0,569,11,1,Low
17,Weekday,Clear,1,1835,36,1,High
4,Weekday,Clear,1,822,16,3,Medium
15,Weekday,Fog,1,626,12,4,Low
18,Weekend,Rain,1,2416,48,1,High
5,Weekend,Clear,1,1039,20,3,Medium
9,Weekend,Rain,1,2445,48,1,High
14,Weekday,Clear,0,598,11,3,Low
8,Weekend,Fog,0,1821,36,2,High
7,Weekend,Rain,1,2273,45,1,High
20,Weekday,Clear,0,1382,27,4,Medium
8,Weekend,Fog,1,2358,47,2,High
1,Weekday,Fog,1,559,11,4,Low
20,Weekend,Fog,0,1519,30,4,High
5,Weekend,Fog,0,414,8,1,Low
2,Weekday,Rain,1,981,19,3,Medium
20,Weekday,Rain,1,1528,30,2,High
7,Weekday,Fog,1,1838,36,4,High
20,Weekday,Fog,1,1523,30,1,High
7,Weekend,Rain,1,2227,44,4,High
14,Weekend,Rain,1,1105,22,3,Medium
16,Weekend,Fog,1,1075,21,4,Medium
9,Weekend,Rain,0,1374,27,3,Medium
1,Weekend,Clear,1,1556,31,1,High
18,Weekday,Rain,0,1458,29,3,Medium
15,Weekday,Rain,0,323,6,2,Low
5,Weekday,Fog,1,763,15,2,Medium
3,Weekday,Clear,0,856,17,3,Medium
13,Weekend,Fog,0,474,9,1,Low
20,Weekday,Rain,0,968,19,2,Medium
10,Weekday,Rain,1,2087,41,2,High
3,Weekend,Rain,0,708,14,3,Medium
15,Weekday,Fog,0,100,2,1,Low
4,Weekend,Rain,1,1011,20,3,Medium
17,Weekend,Fog,0,1386,27,4,Medium
8,Weekday,Clear,1,1712,34,1,High
21,Weekday,Clear,1,2411,48,2,High
12,Weekend,Clear,0,749,14,1,Medium
4,Weekday,Rain,0,641,12,2,Low
19,Weekend,Fog,1,1743,34,3,High
22,Weekday,Fog,1,962,19,1,Medium
3,Weekend,Clear,0,1217,24,1,Medium
17,Weekend,Rain,0,1456,29,3,Medium
22,Weekday,Clear,1,971,19,4,Medium
4,Weekend,Fog,0,450,9,3,Low
1,Weekday,Rain,1,888,17,4,Medium
22,Weekday,Clear,0,259,5,3,Low
12,Weekday,Fog,0,100,2,4,Low
11,Weekday,Rain,0,491,9,3,Low
3,Weekend,Rain,0,974,19,1,Medium
13,Weekend,Rain,0,443,8,1,Low
3,Weekend,Clear,1,1290,25,4,Medium
1,Weekday,Clear,1,1058,21,2,Medium
0,Weekday,Fog,0,100,2,3,Low
7,Weekday,Rain,1,1532,30,3,High
14,Weekend,Fog,0,639,12,4,Low
20,Weekend,Rain,1,2376,47,2,High
12,Weekday,Rain,0,120,2,4,Low
22,Weekend,Clear,1,1287,25,1,Medium
18,Weekend,Clear,1,1837,36,1,High
1,Weekday,Rain,1,1004,20,4,Medium
0,Weekend,Clear,0,973,19,3,Medium
1,Weekday,Rain,0,489,9,3,Low
21,Weekday,Clear,0,1838,36,1,High
3,Weekday,Fog,1,449,8,2,Low
15,Weekday,Clear,1,644,12,2,Low
22,Weekday,Rain,0,477,9,3,Low
16,Weekday,Rain,1,1020,20,1,Medium
1,Weekend,Clear,0,693,13,1,Low
5,Weekday,Fog,1,343,6,2,Low
11,Weekend,Rain,1,1021,20,1,Medium
21,Weekday,Fog,0,1485,29,3,Medium
17,Weekday,Clear,1,1529,30,4,High
2,Weekend,Rain,1,746,14,1,Medium
17,Weekday,Rain,1,1478,29,4,Medium
17,Weekend,Fog,0,1963,39,3,High
12,Weekend,Rain,1,1175,23,2,Medium
6,Weekday,Clear,0,1689,33,2,High
12,Weekday,Clear,0,743,14,3,Medium
18,Weekday,Fog,0,723,14,4,Medium
15,Weekend,Clear,1,1123,22,4,Medium
9,Weekday,Rain,0,1681,33,2,High
12,Weekday,Fog,1,742,14,4,Medium
18,Weekday,Rain,0,1366,27,2,Medium
0,Weekend,Rain,1,886,17,4,Medium
14,Weekday,Clear,1,791,15,3,Medium
13,Weekend,Clear,1,1381,27,1,Medium
18,Weekday,Rain,0,1273,25,4,Medium
15,Weekend,Clear,0,692,13,1,Low
13,Weekend,Rain,0,958,19,3,Medium
6,Weekday,Fog,1,1419,28,4,Medium
22,Weekday,Clear,0,447,8,4,Low
21,Weekday,Rain,0,1110,22,1,Medium
11,Weekend,Clear,1,1323,26,1,Medium
13,Weekend,Rain,1,1402,28,2,Medium
13,Weekend,Fog,0,676,13,2,Low
20,Weekend,Clear,1,2010,40,1,High
11,Weekend,Fog,0,544,10,4,Low
5,Weekday,Clear,0,348,6,3,Low
3,Weekday,Fog,1,789,15,3,Medium
4,Weekday,Fog,0,315,6,3,Low
20,Weekend,Clear,1,2483,49,1,High
11,Weekend,Rain,1,720,14,3,Medium
6,Weekend,Clear,1,2263,45,4,High
1,Weekend,Fog,0,888,17,2,Medium
22,Weekday,Fog,1,359,7,4,Low
7,Weekday,Rain,0,1719,34,2,High
2,Weekday,Rain,0,100,2,1,Low
14,Weekend,Clear,0,719,14,1,Medium
3,Weekday,Rain,0,250,5,2,Low
4,Weekend,Clear,0,703,14,4,Medium
2,Weekend,Clear,0,551,11,2,Low
2,Weekend,Rain,1,1139,22,1,Medium
13,Weekend,Fog,0,405,8,3,Low
20,Weekend,Fog,1,1832,36,3,High
23,Weekend,Clear,0,1167,23,4,Medium
20,Weekend,Fog,1,1735,34,2,High
12,Weekend,Clear,0,649,12,2,Low
0,Weekend,Rain,1,988,19,2,Medium
14,Weekday,Rain,1,565,11,1,Low
13,Weekend,Fog,1,1125,22,1,Medium
3,Weekday,Rain,1,726,14,3,Medium
1,Weekday,Fog,1,674,13,4,Low
19,Weekend,Rain,1,2429,48,2,High
4,Weekend,Fog,1,1092,21,1,Medium
1,Weekday,Clear,1,1299,25,3,Medium
2,Weekday,Fog,1,722,14,4,Medium
0,Weekend,Clear,0,917,18,2,Medium
4,Weekend,Clear,0,730,14,3,Medium
17,Weekday,Clear,0,1097,21,2,Medium
5,Weekend,Clear,0,879,17,3,Medium
19,Weekend,Fog,1,2064,41,1,High
7,Weekday,Rain,1,2111,42,4,High
6,Weekday,Clear,0,1619,32,2,High
6,Weekend,Rain,1,1895,37,3,High
0,Weekday,Fog,0,367,7,1,Low
18,Weekend,Clear,1,2548,50,1,High
11,Weekend,Rain,0,985,19,4,Medium
8,Weekend,Clear,1,1740,34,4,High
10,Weekday,Rain,1,1277,25,1,Medium
3,Weekend,Fog,1,999,19,2,Medium
6,Weekend,Clear,1,2125,42,3,High
23,Weekend,Fog,0,606,12,2,Low
4,Weekday,Rain,0,406,8,4,Low
18,Weekday,Rain,1,1220,24,1,Medium
1,Weekend,Rain,1,786,15,1,Medium
13,Weekday,Fog,0,293,5,4,Low
16,Weekday,Clear,0,358,7,4,Low
10,Weekend,Rain,0,1778,35,3,High
5,Weekday,Fog,1,771,15,3,Medium
5,Weekday,Rain,0,287,5,3,Low
19,Weekend,Rain,1,1589,31,2,High
21,Weekday,Fog,0,1610,32,3,High
